p,FI*,t1*,t2*,t3*,s1,s2,s3
.236527199875978,1.10902388,,,,,,
.240289185260197,1.116286229,,,,,,
.243695354881818,1.122745796,,,,,,
.247178801330505,1.12924095,,,,,,
.250721376641482,1.135734172,,,,,,
.253977692715659,1.141605382,,,,,,
.257448820203298,1.147763754,,,,,,
.260893525242867,1.15377553,,,,,,
.264578288891085,1.160099026,,,,,,
.267829933187144,1.165589386,,,,,,
.27158165569383,1.171822027,,,,,,
.274967296010614,1.177354836,,,,,,
.27831721013622,1.1827457,,,,,,
.281919443991123,1.188452023,,,,,,
.285536249624513,1.194089207,,,,,,
.28882700722049,1.199139791,,,,,,
.292321645612478,1.204423351,,,,,,
.295732071132088,1.209501969,,,,,,
.299429008374719,1.214922624,,,,,,
.30262788694847,1.21954353,,,,,,
.306301915286289,1.224773078,,,,,,
.309755695073884,1.229615002,,,,,,
.313176115115238,1.23434093,,,,,,
.316599256126289,1.239003122,,,,,,
.320090643275314,1.243690196,,,,,,
.323791455163481,1.248585005,,,,,,
.327184737268935,1.253008105,,,,,,
.330534342425186,1.257314613,,,,,,
.334115015209714,1.26185401,,,,,,
.337687893182566,1.266318798,,,,,,
.340894763336717,1.27027228,,,,,,
.344693532291693,1.274890825,,,,,,
.347872165994774,1.278702611,,,,,,
.351589935003681,1.283101153,,,,,,
.355138185634148,1.28724024,,,,,,
.358306350712139,1.290888314,,,,,,
.361869283477234,1.29493831,,,,,,
.365455834057453,1.298959962,,,,,,
.369025338076603,1.302908622,,,,,,
.372334725257869,1.306522453,,,,,,
.375761404208159,1.310217535,,,,,,
.379305280266894,1.313989821,,,,,,
.382837791139543,1.3177012,,,,,,
.38647141273804,1.32146895,,,,,,
.389671908580869,1.324746484,,,,,,
.393274909221285,1.328391005,,,,,,
.396892703709737,1.332003201,,,,,,
.400379119055321,1.335440229,,,,,,
.40354511842449,1.338524642,,,,,,
.407309797946307,1.342147616,,,,,,
.41049897488929,1.345179425,,,,,,
.414208746401511,1.34866385,,,,,,
.417492522327169,1.351710864,,,,,,
.421095345478995,1.355014352,,,,,,
.424526084741808,1.358122232,,,,,,
.428105701434421,1.36132634,,,,,,
.431392907066079,1.364234544,,,,,,
.434938602208859,1.36733539,,,,,,
.438621583036387,1.370517361,,,,,,
.441827628703831,1.37325552,,,,,,
.445290245961568,1.376180155,,,,,,
.448867468298291,1.379166559,,,,,,
.452367082530714,1.382054293,,,,,,
.455753139214851,1.384816953,,,,,,
.459512777712678,1.387848863,,,,,,
.462890980004656,1.390541777,,,,,,
.466497932376339,1.393384773,,,,,,
.469766367371482,1.395932622,,,,,,
.473339629624535,1.398687756,,,,,,
.47670179147214,1.401251629,,,,,,
.480216219041542,1.403902539,,,,,,
.483652214402755,1.406465989,,,,,,
.487249383324911,1.409120165,,,,,,
.490713884049808,1.411648338,,,,,,
.494256836819855,1.414205663,,,,,,
.497770452117941,1.41671417,,,,,,
.500999099739341,1.418995308,,,,,,
.504699493937691,1.421581986,,,,,,
.508009171016988,1.423870772,,,,,,
.511537976902312,1.426285705,,,,,,
.51491549429714,1.428572898,,,,,,
.518665793414933,1.431085188,,,,,,
.521913276751998,1.433237721,,,,,,
.525599199713927,1.435655446,,,,,,
.528958517915898,1.437835712,,,,,,
.532633084392164,1.440195564,,,,,,
.535803613896595,1.442210984,,,,,,
.539414476585541,1.444483227,,,,,,
.542902391883725,1.446655057,,,,,,
.54638802871563,1.448803139,,,,,,
.549860842518888,1.450921401,,,,,,
.553197129314118,1.45293604,,,,,,
.556803743413429,1.455091765,,,,,,
.560241108568941,1.457125169,,,,,,
.56385877324711,1.459243202,,,,,,
.567133631241132,1.46114128,,,,,,
.570752961875935,1.463217983,,,,,,
.574219650234716,1.465186638,,,,,,
.57767790057709,1.467130782,,,,,,
.58129005649663,1.469140659,,,,,,
.584616984074866,1.470973245,,,,,,
.588024212711744,1.472831796,,,,,,
.591786197887152,1.474862616,,,,,,
.595192367508773,1.476682336,,,,,,
.598675814270676,1.478524845,,,,,,
.602218389442446,1.480379642,,,,,,
.60547470544702,1.482067844,,,,,,
.608945833108667,1.483849951,,,,,,
.612390537939426,1.48560085,,,,,,
.616075301657248,1.487454501,,,,,,
.619326945883703,1.489073883,,,,,,
.623078668390389,1.490923406,,,,,,
.62646430884638,1.492575227,,,,,,
.629814222937184,1.494193671,,,,,,
.633416456896492,1.495916471,,,,,,
.637033262321072,1.497628104,,,,,,
.640324020160661,1.499169779,,,,,,
.643818658448243,1.500790766,,,,,,
.647229083967853,1.502356726,,,,,,
.650926021314889,1.504036567,,,,,,
.654124899575425,1.505475367,,,,,,
.65779892801765,1.507111143,,,,,,
.661252707735641,1.508632655,,,,,,
.664673127951004,1.5101241,,,,,,
.668096268962055,1.511601518,,,,,,
.671587656076278,1.513092811,,,,,,
.675288467894842,1.514656486,,,,,,
.6786817501047,1.516074876,,,,,,
.682031355156546,1.517460692,,,,,,
.685612028080281,1.518926458,,,,,,
.68918490577472,1.520372999,,,,,,
.692553520202637,1.521722244,1,1,1,,,

.692553520202637,,,1,1,,,
.692553997039795,,,,,1.,,
.692553997039795,,,,,.409895472996005,,
.692554473876953,,,1,1,,,

.692554473876953,1.52172271388200375,.409895472996005,1.,1.,,,
.697913092910548,1.52530270709730531,.411934888715547,,,,,
.702575598679299,1.52839958406760523,.413714784987237,,,,,
.707819074052514,1.53186271688912434,.415723572190034,,,,,
.713097306584168,1.53532826666666034,.41775209778935,,,,,
.718350452597957,1.53875732504606666,.419779193021278,,,,,
.723220791402237,1.54191901919607988,.421665550517278,,,,,
.728263745133035,1.54517538174202440,.423626103927858,,,,,
.733479175095446,1.54852484157509229,.425662394408512,,,,,
.738677879107824,1.55184538492257551,.427702459674565,,,,,
.744025385186504,1.55524234644497206,.429809582984926,,,,,
.748735471451314,1.55821896954572581,.43167510062899,,,,,
.754037913004592,1.56155287755177485,.433783145366808,,,,,
.759362126892336,1.56488248699400945,.435911061997437,,,,,
.764492993526021,1.56807428360559431,.437974000953948,,,,,
.769152311975214,1.57095846586692867,.43985518045183,,,,,
.774692692270233,1.57437042974911101,.442104215553518,,,,,
.779386121112995,1.57724587088076174,.444019387744325,,,,,
.784845694621585,1.58057343418641638,.446261594832625,,,,,
.789678342265817,1.58350334590277897,.448257615107202,,,,,
.794980522664987,1.58670100734807651,.450458851180471,,,,,
.800029452261438,1.58972931524876859,.452567987200345,,,,,
.805297480627839,1.59287150528522248,.454782132804414,,,,,
.810135175168671,1.59574097288867223,.456827876812218,,,,,
.815353282280789,1.59881849472396986,.459047498933837,,,,,
.820773429047994,1.60199535751639366,.461367968632303,,,,,
.825491682742344,1.60474390716412918,.463399840444067,,,,,
.830587525993027,1.60769414889372153,.465608504490719,,,,,
.835852030699602,1.61072139303158801,.467903359337363,,,,,
.841002321483104,1.61366182318603912,.470163135673676,,,,,
.845985492639159,1.61648605389622979,.472362944494392,,,,,
.851518454600535,1.61959675041906714,.474820568527282,,,,,
.856490067011255,1.62236811762396926,.477042617299023,,,,,
.861798324429121,1.62530094082468790,.479425396118497,,,,,
.866608394611888,1.62793381041017660,.481601909056248,,,,,
.871867071827678,1.63078371738564587,.483990827361978,,,,,
.876815077269439,1.63343637363685978,.486249122096139,,,,,
.881987168659041,1.63617725913878154,.48862213973332,,,,,
.887043833364612,1.63882334212102188,.490951522724701,,,,,
.892337692684051,1.64155542098182372,.493399327485924,,,,,
.897436308398776,1.64414725527804317,.495764797513545,,,,,
.902543067932129,1.64670159944759997,.498139913993695,1.,1.,,,

.902543067932129,,,,1,,,
.902543544769287,,,,,.498139913993695,1.,
.902543544769287,,,,,.36808667321418,.61959433882298,
.902544021606445,,,,1,,,

.902544021606445,1.64670219879659796,.36808667321418,.61959433882298,1.,,,
.905203171752808,,.368465715342221,,,,,
.90786232189917,1.65069442142477740,.368839492778396,.624149098236741,,,,
.910176034223122,,.369153135110209,,,,,
.912489746547073,1.65412711718491479,.369460154748208,.628124060886063,,,,
.915091758038975,,.36979734211871,,,,,
.917693769530876,1.65793730545953943,.370124609043109,.632604314544642,,,,
.920313028843973,,.370441934394813,,,,,
.92293228815707,1.66171330175227228,.370745951430672,.637124945144982,,,,
.925539098587865,,.371036818562308,,,,,
.92814590901866,1.66540539577693525,.371319456059106,.641629227937411,,,,
.93056275598297,,.371565249604414,,,,,
.932979602947279,1.66876299636528636,.371801331588589,.64580633867474,,,,
.935482107989582,,.372036812330026,,,,,
.937984613031885,1.67216568389890363,.372252413155023,.650129674656509,,,,
.943160801621125,1.67559647556908153,.372658871699401,.654600299890292,,,,
.948320390107913,1.67891615903488933,.372998361882711,.659047205100206,,,,
.953627661060615,1.68221351999466440,.373272748075933,.663608739381298,,,,
.958302308204563,1.68500717698082902,.373450262163694,.667615154897319,,,,
.963564853701483,1.68801260925840113,.373565571396809,.672103833255601,,,,
.968849007715829,1.69086280690601920,.37359301671502,.676588837951466,,,,
.97394126923858,1.69342976805728362,.373531181551961,.68088105845838,,,,
.97856553054861,1.69558872393119686,.373393952141434,.684753026200423,,,,
.984064224514366,1.69791541018900660,.373125936084905,.689318433359246,,,,
.986393282041301,,.372977486791912,,,,,
.988722339568236,1.69965673656882887,.37281141533835,.693154861520787,,,,
.991381414382506,,.37259847501815,,,,,
.994040489196777,1.70135428815954670,.372359902339809,.697500559303125,1.,,,

.994040489196777,,,,,,,
.994040966033936,,,,,.372359902339809,.697500559303125,1.
.994040966033936,,,,,.297965138133818,.563736914158537,.808074870611465
.994041442871094,,,,,,,

.994041442871094,1.70135504819876426,.297965138133818,.563736914158537,.808074870611465,,,
.994236262253618,1.70161810234008848,.297251577991755,.562608388899063,.806528879274068,,,
.994431081636143,1.70188172611242217,.296570698126966,.561537241420421,.805063202363721,,,
.994625901018667,1.70214589026439200,.295917373776397,.560513466745532,.80366754727023,,,
.994820720401192,1.70241056894730147,.295286159761975,.559536379960451,.802339079126092,,,
.995015539783716,1.70267573916098547,.294672470765414,.558587715216176,.801064609983945,,,
.995210359166241,1.70294138032091302,.294082416760448,.557678831520309,.799842523618501,,,
.995405178548765,1.70320747389292571,.293512992019182,.556806809142563,.798672424589727,,,
.99559999793129,1.70347400310292563,.292951463459967,.555959161549665,.797545995676184,,,
.995989636696339,1.70400830890407140,.291889976638016,.554354683282926,.795422531730674,,,
.996379275461388,1.70454419100630794,.290874930711003,.552835863464653,.793441723094291,,,
.996768914226437,1.70508155952377627,.289905061811476,.551396005323741,.791578471392701,,,
.997158552991486,1.70562033783488709,.288970602313114,.550029759403977,.789834175517285,,,
.99751373386755,1.70611264143175356,.288154953961329,.548836538334627,.78832460620789,,,
.997868914743614,1.70660601808273693,.287354927471667,.547686296200834,.786890085608053,,,
.998224095619679,1.70710042933203376,.286588914426459,.546582247813463,.785526225575787,,,
.998579276495743,1.70759584102024498,.285833155192719,.545510595616182,.784224306683226,,,
.998934457371807,1.70809222271338679,.285106615385263,.544483025934945,.782978875211209,,,
.999289638247871,1.70858954715709666,.284391870497794,.543476527992768,.781783395295487,,,
.999644819123936,1.70908778989686194,.283690158644337,.542502101354379,.78063852926793,,,
1.,1.70958692908795,.283005473240011,.541551440718795,.779538085385494,,,
