p,FI*,t1*,t2*,t3*,s1,s2,s3
.286079651756281,1.267851279,,,,,,
.289907441750987,1.275718657,,,,,,
.294001987223963,1.284008576,,,,,,
.297615246228674,1.291218428,,,,,,
.301784197041311,1.299416718,,,,,,
.305546353737282,1.30670666,,,,,,
.309268811139533,1.31382061,,,,,,
.313271648697466,1.32136271,,,,,,
.317290678558444,1.328825404,,,,,,
.320947400645296,1.335521639,,,,,,
.324830677070507,1.342536975,,,,,,
.328620375326729,1.349290032,,,,,,
.332728448217106,1.356508524,,,,,,
.336283073434136,1.362670673,,,,,,
.340365689725002,1.369654063,,,,,,
.344203563668638,1.376128902,,,,,,
.348004367935357,1.382457019,,,,,,
.351808195770268,1.388707902,,,,,,
.35568785938244,1.395000246,,,,,,
.359800237816904,1.401580119,,,,,,
.363570886143327,1.407533473,,,,,,
.367293000215804,1.413336786,,,,,,
.371271878901059,1.419461268,,,,,,
.375242095915199,1.425492403,,,,,,
.378805601454679,1.430838884,,,,,,
.383026830741664,1.4370919,,,,,,
.386558959660026,1.442258418,,,,,,
.39069018101322,1.44822667,,,,,,
.394633031883177,1.453849145,,,,,,
.398153527962757,1.458809639,,,,,,
.402112693764584,1.464322107,,,,,,
.406098103914007,1.469801629,,,,,,
.410064571757731,1.475187119,,,,,,
.413741995222307,1.480120604,,,,,,
.417549754449969,1.485169574,,,,,,
.42148774425295,1.490328743,,,,,,
.425413104949786,1.495409202,,,,,,
.429450820875971,1.500571423,,,,,,
.433007243218247,1.505065712,,,,,,
.437010932835756,1.510067228,,,,,,
.441031061522168,1.515028475,,,,,,
.444905200417638,1.519752848,,,,,,
.448423289940352,1.523995561,,,,,,
.452606638715169,1.528982667,,,,,,
.456150483385024,1.533158934,,,,,,
.460272817841532,1.537961871,,,,,,
.463921781827912,1.542164614,,,,,,
.46792527421836,1.54672391,,,,,,
.471737545305084,1.551015818,,,,,,
.475715250450654,1.555443143,,,,,,
.47936802555995,1.559463742,,,,,,
.483308036746948,1.563752822,,,,,,
.487400601132103,1.568156327,,,,,,
.490963190493876,1.571947347,,,,,,
.494810884720932,1.575998195,,,,,,
.498785929234775,1.580136249,,,,,,
.502674734862637,1.584139065,,,,,,
.50643735423009,1.587969767,,,,,,
.510615101369652,1.592175101,,,,,,
.514368992859572,1.595911254,,,,,,
.518377073679589,1.599856544,,,,,,
.522008990673655,1.603392935,,,,,,
.525979634703718,1.607217641,,,,,,
.529715701894672,1.610777278,,,,,,
.53362096824774,1.614458072,,,,,,
.53743907996251,1.618017605,,,,,,
.541436289317543,1.621703153,,,,,,
.545286076471765,1.625213626,,,,,,
.549223040307309,1.628764317,,,,,,
.553127404056532,1.63224682,,,,,,
.556715108931017,1.635413187,,,,,,
.560827023224464,1.639002937,,,,,,
.564504768826573,1.642178487,,,,,,
.568426012505189,1.645528085,,,,,,
.572179142930685,1.648699427,,,,,,
.576346512059636,1.652181481,,,,,,
.579955147365939,1.655163579,,,,,,
.584050981079672,1.658511414,,,,,,
.587783888383731,1.661528761,,,,,,
.591867102659312,1.664792644,,,,,,
.59539022611272,1.667578334,,,,,,
.599402652115597,1.670716801,,,,,,
.603278457773094,1.673714195,,,,,,
.607151731576534,1.676676316,,,,,,
.61101075630489,1.679594679,,,,,,
.614718070884094,1.682367648,,,,,,
.618725775812535,1.685331748,,,,,,
.622545409656153,1.688124535,,,,,,
.626565394096106,1.691030087,,,,,,
.630204448389466,1.693630682,,,,,,
.634226284056755,1.69647228,,,,,,
.638078502131184,1.699162189,,,,,,
.641921343799097,1.701814685,,,,,,
.645935206852482,1.704552498,,,,,,
.64963212137805,1.707044695,,,,,,
.653418267226854,1.709567943,,,,,,
.657598622017539,1.712319867,,,,,,
.661383591078212,1.714780832,,,,,,
.665254431254406,1.717267607,,,,,,
.669190975499045,1.719765582,,,,,,
.672809425752036,1.722034224,,,,,,
.676666576823311,1.724423633,,,,,,
.680494366585985,1.726765472,,,,,,
.684588912136306,1.729238207,,,,,,
.688202171063672,1.731392626,,,,,,
.692371121876309,1.733846228,,,,,,
.696133278726968,1.736030907,,,,,,
.699855736090548,1.738165028,,,,,,
.703858573764497,1.74042941,,,,,,
.707877603393442,1.742671206,,,,,,
.711534325750998,1.744683296,,,,,,
.715417602060193,1.746791255,,,,,,
.719207300316415,1.748819833,,,,,,
.723315373322808,1.750986938,,,,,,
.72686999819179,1.752835299,,,,,,
.730952614598672,1.754927527,,,,,,
.734790488464964,1.75686439,,,,,,
.738591292925044,1.758753913,,,,,,
.742395120759955,1.760616367,,,,,,
.746274784333454,1.762486455,,,,,,
.750387162690575,1.764436125,,,,,,
.754157811133013,1.766194231,,,,,,
.757879925089474,1.767901908,,,,,,
.761858803929418,1.769696751,,,,,,
.765829020634182,1.771456028,,,,,,
.769572257995605,1.773085658,1,1,1,,,

.769572257995605,,,1,1,,,
.769572734832764,,,,,1.,,
.769572734832764,,,,,.43372525216304,,
.769573211669922,,,1,1,,,

.769573211669922,1.77308636712088608,.43372525216304,1.,1.,,,
.774861397969317,1.77704720428608165,.435515588068183,,,,,
.779462620592643,1.78045916460650178,.437105541298742,,,,,
.784637176659424,1.78425773024630763,.438925208621697,,,,,
.789846033042743,1.78803981814735691,.440792226747079,,,,,
.795030132640921,1.79176189813290776,.442683661610044,,,,,
.799836456579372,1.79517475259597692,.444465646338568,,,,,
.80481312662449,1.79866944939796669,.446339134241904,,,,,
.809960005904351,1.80224109552944123,.44830432934851,,,,,
.815090379077088,1.80575738777249728,.450294656185407,,,,,
.820367598488269,1.80932763639554128,.452369230613545,,,,,
.825015776218088,1.81243223424160527,.454220205518554,,,,,
.830248523423963,1.81588129590975722,.456329826813571,,,,,
.835502756792617,1.81929428417603867,.458474037245027,,,,,
.840566184229083,1.82253439374589776,.460565245809745,,,,,
.845164261426412,1.82543395548924980,.462483833108065,,,,,
.850631819949584,1.82882726446367094,.464789497538181,,,,,
.855263559199543,1.83165408557146892,.466762001707032,,,,,
.860651373046294,1.83488542318688896,.469079347250745,,,,,
.865420501230593,1.83769296147969619,.471149126254311,,,,,
.870652990714923,1.84071430412390624,.473439334773239,,,,,
.875635558079981,1.84353198283122199,.475637387280155,,,,,
.880834344419777,1.84640794770203587,.47794977456182,,,,,
.885608453165165,1.84898934696952888,.480087275795582,,,,,
.890757974406755,1.85170737007710717,.482408293030875,,,,,
.896106879730188,1.85445498045683621,.484833359327423,,,,,
.900763117538308,1.85678170720990932,.486955542505347,,,,,
.905791981932881,1.85922414123992552,.489257949053546,,,,,
.91098729092721,1.86166784461394119,.491645775149021,,,,,
.916069887205927,1.86397756092486988,.493989282834162,,,,,
.920987560447818,1.86613360851455679,.496261964940178,,,,,
.926447798142602,1.86843402249104540,.498791285368523,,,,,
.931312561035156,1.87039840636060917,.501046499865094,1.,1.,,,

.931312561035156,,,,1,,,
.931313037872314,,,,,.501046499865094,1.,
.931313037872314,,,,,.374166455184844,.658142565593998,
.931313514709473,,,,1,,,

.931313514709473,1.87039900214508048,.374166455184844,.658142565593998,1.,,,
.934133406783414,1.87239800763216890,.373841475090982,.658983195806144,,,,
.936953298857355,1.87435950842967802,.373507988461366,.659892675972566,,,,
.93940687187301,1.87603441217423050,.373212589291535,.660726335417916,,,,
.941860444888666,1.87767854956573976,.372907573843253,.661608099213969,,,,
.944619744355961,1.87948932406060321,.372554258427628,.662651458908843,,,,
.947379043823256,1.88125792585391727,.37219188936243,.663744558955472,,,,
.950156633718548,1.88299378264784223,.371810273595839,.664898855614752,,,,
.952934223613839,1.88468304266224540,.371420930089535,.666101496589194,,,,
.955698612109209,1.88631594080680709,.371014543277646,.667344061575403,,,,
.958463000604579,1.88789845765530351,.370601281468482,.668635509789076,,,,
.961025942606146,1.88931867070694515,.370204881742755,.669878051382842,,,,
.963588884607713,1.89069173719633876,.369799865098854,.67116573679373,,,,
.966242662598941,1.89206167572899342,.369362717819202,.672536951873583,,,,
.968896440590169,1.89337665058905058,.368921342923838,.673957528421462,,,,
.971640981584966,1.89467623123979578,.368448417525835,.675482050513324,,,,
.974385522579763,1.89591168592158921,.367972971712287,.677056798199176,,,,
.977121261796782,1.89707648220235114,.367490436119332,.678683376741386,,,,
.979857001013801,1.89817169535029739,.367005680837959,.680374322309399,,,,
.982671045063599,1.89922237676849615,.366505711590567,.682181328402524,,,,
.985485089113398,1.90019261585999844,.366008179561099,.684061702065511,,,,
.987963700644176,1.90097766669425372,.365585371165082,.685792252677323,,,,
.990442312174954,1.90169489331415353,.365173530497023,.687597519968952,,,,
.993220347371657,1.90241487021260269,.364736024002541,.689718495544625,,,,
.995998382568359,1.90304247512860236,.364334771379763,.691951747913625,1.,,,

.995998382568359,,,,,,,
.995998859405518,,,,,.364334771379763,.691951747913625,1.
.995998859405518,,,,,.30217751015029,.577946290402367,.835555448286687
.995999336242676,,,,,,,

.995999336242676,1.90304345201564362,.30217751015029,.577946290402367,.835555448286687,,,
.996130140869707,1.90321343477888472,.300502564318441,.574974337694038,.83134474098576,,,
.996260945496738,1.90338508844457022,.29899763702017,.572311634817933,.827571035299524,,,
.996391750123769,1.90355821613605536,.297603908057942,.569864423162855,.82411393177191,,,
.9965225547508,1.90373266372367667,.296328522215149,.567619385406586,.820949211932513,,,
.996653359377831,1.90390830703698088,.295121288981713,.565509423103487,.817982754492201,,,
.996784164004862,1.90408504354578278,.293993322732443,.563543145510066,.815221984462877,,,
.996914968631893,1.90426278718049202,.292921633943124,.561683846340396,.812617431197422,,,
.997045773258924,1.90444146451587071,.291908651220196,.559928156792278,.810157915006993,,,
.997307382512987,1.90480137480211620,.290020085137881,.556667674829161,.805619102502441,,,
.997568991767049,1.90516435563824449,.288283820513085,.553682902472362,.801478013238122,,,
.997830601021111,1.90553007789688178,.286672694103681,.550925311069256,.7976708624107,,,
.998092210275173,1.90589827590959371,.285150354864978,.548346415298085,.794132091500035,,,
.998330683990776,1.90623588323895232,.283838396770594,.546132405447403,.791117749764811,,,
.99856915770638,1.90657522531205692,.282605965269693,.54404992705629,.788276362537234,,,
.998807631421983,1.90691618137513763,.281415145721135,.542057344384124,.785577411367778,,,
.999046105137587,1.90725864632117470,.28027775457315,.540150071949573,.783022525386587,,,
.99928457885319,1.90760252779767558,.27917945322463,.538329176530314,.780590807194157,,,
.999523052568793,1.90794774409422496,.278126368113506,.536582941216659,.778262412012817,,,
.999761526284397,1.90829422240070312,.277109195393953,.534897992203871,.776037550186907,,,
1.,1.90864189735861,.276121262188848,.533274243957045,.773900979493893,,,
