p,FI*,t1*,t2*,s1,s2
.0370830140787633,.8770659655,,,,
.037424146250696,.8782217965,,,,
.0377528903081309,.8793187,,,,
.0380514214282898,.8803006919,,,,
.0384064038094084,.8814512899,,,,
.0387071204091796,.8824117835,,,,
.0390569253572986,.8835130266,,,,
.0393665619652475,.8844737238,,,,
.0397062824471033,.88551287,,,,
.0400297766477259,.8864882049,,,,
.0403673089262828,.8874914366,,,,
.0406772689310031,.8884000069,,,,
.0410116026497726,.8893666647,,,,
.0413588814277385,.8903563773,,,,
.0416611886277031,.8912062459,,,,
.0419876886954859,.8921121641,,,,
.0423249952033896,.8930352784,,,,
.0426549838215502,.8939260452,,,,
.0429742647742506,.8947765417,,,,
.0433287718228239,.8957080411,,,,
.0436473121624616,.8965337466,,,,
.0439874220002476,.8974038066,,,,
.0442956120680565,.8981820996,,,,
.0446325451683639,.899022193,,,,
.0449495730087026,.8998025605,,,,
.0452809584187024,.9006080069,,,,
.0456049482318504,.9013855268,,,,
.0459441355602466,.9021891771,,,,
.0462708132255257,.9029533761,,,,
.0466048883581401,.9037251117,,,,
.0469361971767584,.9044808835,,,,
.047240635579495,.9051671064,,,,
.0475895563139149,.9059440523,,,,
.0479016352155939,.9066304809,,,,
.0482343763980554,.9073536964,,,,
.0485528521567853,.9080376815,,,,
.0489064785685491,.9087879059,,,,
.049212693044696,.9094298174,,,,
.0495602492449152,.9101498592,,,,
.0498770089497878,.9107983329,,,,
.0502234943145484,.9114993317,,,,
.0505224525940957,.9120972997,,,,
.0508629311468613,.9127706917,,,,
.0511918166391095,.9134135764,,,,
.0515204872882666,.9140487294,,,,
.05184794881744,.9146744,,,,
.0521625368252112,.9152688677,,,,
.0525026147663294,.9159043431,,,,
.052826733741293,.9165031888,,,,
.0531678536730436,.9171263903,,,,
.0534766493837558,.9176843998,,,,
.053817926403314,.9182944314,,,,
.0541448103468382,.9188722719,,,,
.0544708986457029,.9194425079,,,,
.0548114991408736,.9200316194,,,,
.0551252046413517,.9205684289,,,,
.0554464819579268,.9211125376,,,,
.0558012102814296,.9217067543,,,,
.0561223877404323,.9222389393,,,,
.0564508518816358,.9227775598,,,,
.0567848914094307,.9233195666,,,,
.0570919387430162,.9238127345,,,,
.0574192412810829,.9243331985,,,,
.0577440523349819,.9248444381,,,,
.0580914992267642,.9253855924,,,,
.058398106045052,.9258583068,,,,
.0587518666722187,.9263981807,,,,
.0590711083775789,.9268803564,,,,
.0593869813419586,.9273528282,,,,
.0597266462671697,.9278558397,,,,
.060067685177446,.9283557027,,,,
.0603779801299943,.9288060585,,,,
.0607074995521085,.9292797469,,,,
.0610290783118842,.9297375473,,,,
.0613776730899236,.9302288906,,,,
.0616793044546262,.9306499699,,,,
.0620257390866208,.931129005,,,,
.0623514058375478,.9315749117,,,,
.0626739270257231,.932012359,,,,
.0629967047654924,.9324460749,,,,
.0633259176251876,.9328842929,,,,
.0636748777382098,.933344292,,,,
.063994840006361,.9337620502,,,,
.0643106838305751,.9341707157,,,,
.0646483157041804,.9346035464,,,,
.0649852125433582,.9350313456,,,,
.065302848815918,.9354309981,1,1,,

.065302848815918,,,1,,
.0653033256530762,,,,1.,
.0653033256530762,,,,.497801721614955,
.0653038024902344,,,1,,

.0653038024902344,.935432689141109996,.497801721614955,1.,,
.0680390067532063,.942669514704925104,.501141423204035,,,
.0707742110161781,.949631297512426253,.504259080539011,,,
.0731540976203322,.955487084876694426,.506808505238764,,,
.0755339842244863,.961172520871990010,.509219566166717,,,
.0782104156154275,.967380924345437654,.51177994304848,,,
.0808868470063686,.973410595396350775,.514194334622493,,,
.083581019521904,.979316120119768319,.516489952477201,,,
.0862751920374393,.985071596854916742,.518661967222375,,,
.0916379272051573,.996131402202906857,.522657235855572,,,
.0966098691835165,1.00597519831042792,.526019481400172,,,
.101758027115989,1.01581382344482751,.529203335294168,,,
.107082259414268,1.02566400252670697,.532220221850301,,,
.112389416832042,1.03519995345912741,.534984893325552,,,
.11784848056879,1.04475520830244673,.537608707764876,,,
.122656826879549,1.05298627514121801,.539756924416709,,,
.128069885971737,1.06207152610981526,.542014082840725,,,
.133505171604633,1.07102528632788996,.544127812280786,,,
.138743076445866,1.07951397574654862,.546036002989093,,,
.143499595841956,1.08711770358301618,.547670694874635,,,
.149155557464314,1.09604484301860694,.549505032682037,,,
.153946898852158,1.10352117700952057,.550974929551115,,,
.159520367927337,1.11213041468989005,.552597127647995,,,
.164453832446861,1.11968147098187365,.55396144608694,,,
.16987419128418,1.12791135456828173,.555390162205318,1.,,

.16987419128418,,,,,
.169874668121338,,,,.555390162205318,1.
.169874668121338,,,,.472534213958892,.525490232635951
.169875144958496,,,,,

.169875144958496,1.12791346635256540,.472534213958892,.525490232635951,,
.175107248893799,1.13963897402744596,.473680968513477,.528327305708953,,
.179659674551998,1.14975464256524673,.474611618373356,.530722337146656,,
.184779353327979,1.16104176485424437,.47559119843784,.533339559590629,,
.189932968658192,1.17231556840133000,.476509812581692,.535899014437238,,
.195062089754347,1.18345459296452149,.477362597837244,.538376345884714,,
.199817441583684,1.19371475572177865,.478102322494634,.540615280667306,,
.204741332962236,1.20427524750624593,.478820800585907,.542878185873075,,
.209833628469633,1.21513382152304850,.479515821555614,.545164077750094,,
.214909592920755,1.22589813760323652,.480164687392825,.547390527189027,,
.220130846274074,1.23691296250560923,.480788387925302,.549629800604188,,
.224729729069665,1.24656967940337515,.48130424980333,.551561522962366,,
.229906981855073,1.25739363110841929,.481849608921727,.553694112559556,,
.235105492937838,1.26821502306045208,.482361900807009,.555792893194744,,
.240115221626762,1.27860187985989993,.482824206981219,.557777261093186,,
.24466453521689,1.28800108327381668,.483219558909927,.559549456386262,,
.250074109094583,1.29913936535201269,.483661656106234,.561620417850476,,
.254656727743963,1.30854448061354200,.484011690275162,.563346173457914,,
.259987402654847,1.31945205438285118,.484395099849714,.565322246397134,,
.264705953199082,1.32907955557634572,.4847136154926,.567044027194795,,
.269882950996138,1.33961468676506978,.485041261450216,.568906441450455,,
.27481267715227,1.34962140501206473,.485334225291229,.570654132104781,,
.27995632923396,1.36003794092451868,.485620164941053,.572452651872034,,
.284679807519352,1.36958308797226191,.485866346144148,.574082812739435,,
.2897747169699,1.37985835980110649,.486115949303707,.57581920449554,,
.295066895990804,1.39051060480992716,.486358657234428,.577600032419264,,
.299673753385815,1.39976735603599467,.486556258217971,.579131991669239,,
.304649285581411,1.40974935353266506,.48675691114262,.580768328748421,,
.309789497195636,1.42004605632184244,.486950225177981,.582440168893843,,
.314818191437076,1.43010518947977872,.487126665663442,.584057923801085,,
.31968371168631,1.43982567228453173,.487286041690191,.58560746581523,,
.32508604237459,1.45060574105785034,.487451432803113,.587309792163478,,
.329940276776374,1.46028161641605347,.48758933075714,.588825206603394,,
.335123208115866,1.47060279361454915,.487726889751291,.590427416198561,,
.339819714244508,1.47994738379481516,.487841691639959,.591866480880521,,
.344954235952942,1.49015580887881294,.487959549763937,.593426853681024,,
.349785420737946,1.49975466798700130,.488061606748859,.594882674508635,,
.354835400880895,1.50978240736233849,.488161256968964,.596392041997474,,
.359772679522959,1.51958141644317246,.488251023438996,.597856856841852,,
.364941552698031,1.52983570646149114,.488337848670495,.599378545439993,,
.369919791900774,1.53970839693617711,.488414142542424,.600832658285866,,
.375010760508598,1.54980199686256004,.488485091045916,.602310346080876,,
.380059573325975,1.55981014724374956,.488549999927797,.603765342705046,,
.38469890795573,1.56900560874969908,.488604693802044,.605093317833339,,
.390016108990073,1.57954424110557556,.488661156785871,.606606441611591,,
.394771876982004,1.58897041376567083,.488707331699715,.607951431944685,,
.399842517582391,1.59902167753341429,.488751043179483,.60937741022804,,
.404695767636125,1.60864361875524775,.488788934851913,.610734552629196,,
.410084678105935,1.61933012511287822,.488826342108408,.612233232584802,,
.414751078606536,1.62858665046818207,.488854071664222,.61352418925891,,
.420047484913245,1.63909672276603469,.48888285962031,.614982208610968,,
.424874584283781,1.64867966750187067,.488904413162238,.61630412228024,,
.430154672386149,1.65916711837360431,.488924661124583,.617743841576887,,
.434710495455336,1.66822092865844795,.488939391615132,.618980539279289,,
.439899046140006,1.67853831639339068,.48895314878393,.620383574662072,,
.444910929953072,1.68851122631473882,.488962853711669,.6217321946996,,
.449919539623689,1.69848491945764168,.488970708551283,.623075371147102,,
.454909723522976,1.70842976034343041,.488975344933832,.624408544848406,,
.459703728015872,1.71799154451906988,.488978796082322,.625685448630873,,
.464886173832339,1.72833739382817253,.488978425022378,.627060074251781,,
.4698254204704,1.73820730641277144,.488976598510362,.628366506939275,,
.475023744975103,1.74860562222210247,.488973233715492,.629736683064702,,
.479729480441884,1.75802858474583945,.488968725985065,.630973533857541,,
.484930199056673,1.76845434278084812,.488960438116127,.632336973255842,,
.489911581232136,1.77845240836010099,.488952073681297,.633639835659871,,
.494880838583962,1.78843840360053474,.488942539721489,.634935384281486,,
.500071247148067,1.79888249133295886,.488931643383726,.636286365434196,,
.504851802918206,1.80851477267527705,.488918781185795,.637527173064408,,
.509747745943182,1.81839288953503941,.488905747736287,.638795967006364,,
.515153448788652,1.82931581754763206,.488890755403294,.640194724537218,,
.520047869934729,1.83922097731097400,.488875798779116,.641458016235066,,
.52505333233198,1.84936651102199745,.488859367683445,.642748413615056,,
.530143758658243,1.85970107306660171,.488842685991984,.64405880449601,,
.534822851017764,1.86921601646822833,.488826562373058,.645261628887746,,
.539810611952624,1.87937549801274173,.488809416206727,.646543004674962,,
.544760405727029,1.88947539695652011,.488791259116286,.647811806236901,,
.550055146483231,1.90029936350332851,.488771594445984,.649168748830872,,
.554727525833081,1.90986894076293834,.488755264577844,.650365882659772,,
.560118481660525,1.92093174730134186,.488734888031537,.651744887402143,,
.56498340366978,1.93093544100297154,.488717380761822,.652989826878083,,
.569796989707841,1.94085314835786660,.488699135418994,.654220152818442,,
.574973141077591,1.95154021630077601,.488679931693364,.65554326776582,,
.580170231046613,1.96229448150820307,.488661736765523,.656871602332195,,
.584898813399684,1.97210071957168309,.488644776718409,.65807986425439,,
.589920357815753,1.98253749464427531,.488627822784362,.65936385233332,,
.59482089438162,1.99274619646549489,.488611874476474,.660616548649463,,
.600133127718796,2.00383938614109525,.488594235491312,.661975463939355,,
.604729686514846,2.01346120512533577,.488579846231506,.663151698438478,,
.610009001400918,2.02453938327361360,.488563427917292,.664503467821154,,
.61497183493657,2.03498061450883316,.488549386630501,.665775326553458,,
.619886732912467,2.04534760397430881,.488536693763042,.667036089166179,,
.624805540726424,2.05575001139325364,.488524202693224,.668299068512978,,
.62982241333983,2.06638850159986953,.488513343707155,.669589144449143,,
.6351402142644,2.07769755699302294,.48850176212019,.670957374219607,,
.640016116975209,2.08809691935551589,.488493062608708,.672214500923017,,
.644829259046496,2.09839132575367238,.488485255924672,.673457218654094,,
.649974428706437,2.10942839371942759,.48847810306028,.674787569486432,,
.655108397781753,2.12047574276540596,.488472765355243,.676117966723537,,
.659716439904954,2.13042127712661555,.488469332514827,.677314298718005,,
.66517499810014,2.14223994805724471,.48846670743568,.678734156418942,,
.66974246647084,2.15216121864388477,.488465927226181,.679924800876466,,
.675084633560207,2.16380310391006692,.488466259543669,.681320560457014,,
.680183214913027,2.17495312018394005,.488468444897121,.682656562231086,,
.684735640621234,2.18494167999351196,.488473226749175,.683852824863119,,
.689855319147177,2.19621283581754900,.488479661146579,.68520112968381,,
.695008934777436,2.20760026431584677,.48848823724844,.686562418744908,,
.700138055723568,2.21897598052053846,.488498603822692,.687922026543057,,
.70489340745289,2.22956142549992808,.488510762637417,.689186021682128,,
.709817299031471,2.24056220400877715,.488525383157355,.690499689060834,,
.714909594438853,2.25198321721703332,.488542686688612,.691862763706847,,
.719985558889976,2.26341319323653245,.488562952585075,.693226762058611,,
.725206812193287,2.27521898774504283,.488585766905756,.694635327901035,,
.729805694888863,2.28565938833703175,.488608583016371,.69588092691766,,
.734982948074332,2.29746084359274194,.488637571316253,.697288702774107,,
.740181458957067,2.30936318722802625,.488669179479432,.698708739727641,,
.74519118744596,2.32088425598854364,.488702615879036,.700083792289122,,
.749740501186111,2.33139086432906906,.48873601206235,.701337758156251,,
.755150075313842,2.34394056089087410,.488779193954627,.70283645872121,,
.759732693563161,2.35462082043805321,.488818792108898,.704112367302021,,
.765063368824098,2.36710251823544970,.488868579577845,.705604200916279,,
.76978191901828,2.37820426585311751,.488916307972445,.706932515926212,,
.774958917165389,2.39044374164359752,.488972468735742,.708397497478977,,
.779888643121491,2.40215753856872904,.489029692321038,.709800613930716,,
.785032295253188,2.41444253487060312,.489094441061913,.711274511178953,,
.789755773688603,2.42578200050081927,.489157452543312,.712635759400838,,
.794850682989128,2.43807702417569105,.489230811358854,.714113938987824,,
.800142861960024,2.45092016053510031,.489311193901526,.71565976776847,,
.804749719355036,2.46216152318495052,.489386090383408,.717015147990442,,
.809725251700654,2.47436838158414663,.489471309827638,.718488945253307,,
.81486546331488,2.48705302630158753,.489566193081087,.720023420683934,,
.819894157656335,2.49953703721612497,.48966388415525,.721536410398481,,
.824759677955576,2.51168811041436735,.489765250907438,.7230124322644,,
.830162008493834,2.52526533237772099,.489883962523908,.724665039780136,,
.835016242595573,2.53754404531666067,.48999801233544,.726163508704915,,
.840199174135094,2.55073917160438191,.490126326069805,.72777771551129,,
.844895680513774,2.56277389351985185,.490249254905103,.729254430358087,,
.850030201772141,2.57601837887048690,.490392014493457,.730884636447313,,
.854861386907197,2.58856619060877602,.490533819336736,.73243354532821,,
.85991136695013,2.60177390177657841,.490690726908775,.734069183673864,,
.864848645542187,2.61478018999494033,.490853469465884,.735686153158733,,
.870017518967296,2.62849861100239446,.491034266450388,.73739837418791,,
.874995757719972,2.64181295277725692,.491218776663841,.739067859334035,,
.880086726427811,2.65553561761674617,.491419157669796,.740795527205297,,
.885135539295196,2.66925492915852169,.491628675586011,.74253141378896,,
.889774874074973,2.68196161887586548,.491833083941627,.744147476754565,,
.895092074809272,2.69664688010244857,.49208094924056,.746024638845158,,
.899847843101247,2.70989575152670659,.492316515118994,.747728516016533,,
.904918483751642,2.72414493207941399,.492582649567415,.749572021766246,,
.90977173370536,2.73790653940969619,.492851948159509,.751364190242315,,
.915160644225179,2.75333383606107596,.493173092015455,.753388762494395,,
.919827044575757,2.76682235608966343,.493467485535533,.755172015885136,,
.925123451182511,2.78228365570190395,.493823038049794,.757232535751777,,
.929950550202995,2.79652111223984390,.494168876448156,.75914694131948,,
.93523063835537,2.81226117356293859,.494572378879898,.761283589948551,,
.93978646157458,2.82598792088372175,.494944514053939,.76316533598338,,
.944975011959205,2.84179286193568359,.495395457601057,.765354442168706,,
.94998689577227,2.85724122197981467,.495863881869635,.767520267946034,,
.95499550559291,2.87286634240779781,.49636471109794,.769738092090436,,
.959985689642219,2.88862891148402223,.496901682039068,.772005648882393,,
.964779694185123,2.90396429644081966,.497455316569132,.774243544852285,,
.969962139651537,2.92076569881932535,.498100060341881,.776733567508408,,
.974901386539636,2.93700663774261406,.498764329209581,.779182628784563,,
.980099710894316,2.95435403012332110,.49952503953103,.781848962128619,,
.984805446661143,2.97029629233357984,.500270925169721,.784348548778714,,
.990006164875872,2.98819637062778698,.501170295630185,.787218794036659,,
.994987547101341,3.00563666442169231,.502112237661909,.790084028348444,,
1.,3.02349848494287,.503154092033514,.793100094352076,,
