p,FI*,t1*,t2*,s1,s2
.164012254555766,.9163248947,,,,
.165902468401547,.9189506431,,,,
.167909791542762,.9216902481,,,,
.169868742741432,.9243166128,,,,
.171992266507372,.9271123466,,,,
.173829704967886,.9294895038,,,,
.175940069840227,.9321730212,,,,
.177923923765771,.9346512687,,,,
.179888615825879,.9370642679,,,,
.181854870813198,.9394390565,,,,
.183860326437805,.9418208651,,,,
.1859860758033,.9443022082,,,,
.187935179810903,.9465391479,,,,
.189859195743279,.9487123244,,,,
.191915937109705,.9509979169,,,,
.19396820112995,.9532408499,,,,
.195810229960761,.955222721,,,,
.197992245945286,.9575330058,,,,
.199818055735584,.9594357058,,,,
.201953545285055,.9616267808,,,,
.203991663339758,.963684214,,,,
.205811459943269,.9654940537,,,,
.207858011428072,.9674994379,,,,
.209918129005134,.9694867895,,,,
.211968455023622,.9714342106,,,,
.21386936971838,.9732131587,,,,
.215837656900883,.9750288152,,,,
.217873262198016,.9768789899,,,,
.219902339322997,.9786959356,,,,
.221989494531332,.9805370872,,,,
.223827861952522,.9821359217,,,,
.225897428457573,.9839107666,,,,
.227975492560994,.9856667539,,,,
.229978092377652,.98733472,,,,
.231796644996251,.9888291943,,,,
.233959079982579,.9905817647,,,,
.235790945818472,.9920460108,,,,
.237921841599327,.9937262154,,,,
.239808045167985,.9951931985,,,,
.241877509723444,.9967812485,,,,
.24384812915277,.9982729879,,,,
.245904263899139,.9998086161,,,,
.247792437493721,1.001200418,,,,
.249829087674212,1.002682321,,,,
.25194459486394,1.004200763,,,,
.253786150108914,1.00550562,,,,
.255775080284512,1.006897519,,,,
.257829839710906,1.008316886,,,,
.259840020978923,1.009687519,,,,
.261784974698632,1.010997108,,,,
.263944514116672,1.012432458,,,,
.265884956267121,1.013705695,,,,
.267956792649833,1.015048246,,,,
.269834184375497,1.016249998,,,,
.271886669126603,1.017548024,,,,
.273817897632729,1.018754561,,,,
.275836587693582,1.020000672,,,,
.277810226230114,1.021204351,,,,
.279876442991442,1.02244928,,,,
.281866455032112,1.02363385,,,,
.28390152999147,1.024830848,,,,
.285919753483018,1.026003812,,,,
.28777429130877,1.027069461,,,,
.289899800752893,1.028276714,,,,
.291800881965317,1.029343951,,,,
.293827830942558,1.030469029,,,,
.295767879687526,1.031533688,,,,
.297922054558061,1.032702134,,,,
.299787411634245,1.033702454,,,,
.301904608788371,1.034825152,,,,
.303834203902127,1.035836824,,,,
.30594487788163,1.036931042,,,,
.307766032613616,1.03786493,,,,
.309840115085751,1.038917159,,,,
.311843576476405,1.039922259,,,,
.31384572911417,1.040915789,,,,
.315840516193827,1.041894992,,,,
.317756882048775,1.042825824,,,,
.31982852412756,1.043821369,,,,
.321802949475054,1.044760004,,,,
.323880939015343,1.045737303,,,,
.3257620201168,1.046612792,,,,
.327840966583938,1.047570359,,,,
.329832235203294,1.048477838,,,,
.331818657019147,1.049373796,,,,
.33389348232399,1.050299852,,,,
.335804472237067,1.051144081,,,,
.33776158714369,1.05200017,,,,
.339922474495245,1.052935535,,,,
.341878981102641,1.053773643,,,,
.343879875762411,1.05462226,,,,
.345914733829012,1.055476591,,,,
.347785164396614,1.056254271,,,,
.349778982955155,1.057075338,,,,
.351757624218094,1.057882195,,,,
.35387415550146,1.058736635,,,,
.355741902595902,1.059483325,,,,
.357896895062177,1.060336455,,,,
.3598416097001,1.061098729,,,,
.361765803084734,1.061845957,,,,
.363834929207531,1.062641804,,,,
.365912425191859,1.063432996,,,,
.367802639177571,1.064146108,,,,
.369809962258815,1.064896451,,,,
.371768913457486,1.065621906,,,,
.373892437283396,1.066400821,,,,
.375729875563999,1.067068599,,,,
.37784024049631,1.06782857,,,,
.379824094381874,1.068536256,,,,
.381788786541932,1.069230769,,,,
.383755041529252,1.069919606,,,,
.385760497133868,1.070615845,,,,
.387886246459383,1.071346961,,,,
.389835350526957,1.072011181,,,,
.391759366399362,1.072661167,,,,
.393816107845749,1.073349827,,,,
.395868371706073,1.074030725,,,,
.39780330657959,1.074667042,1,1,,

.39780330657959,,,1,,
.397803783416748,,,,1.,
.397803783416748,,,,.41733386192298,
.397804260253906,,,1,,

.397804260253906,1.07466765458105651,.41733386192298,1.,,
.403062566170597,1.07825009373337433,.419066422212226,,,
.407637790032701,1.08133982659275607,.42055071553122,,,
.412783107773363,1.08478554798815763,.422194873749947,,,
.417962532019957,1.08822450371448998,.423825011727219,,,
.423117339367219,1.09161902605507732,.42542233235534,,,
.427896505639401,1.09474232741162236,.426882639696195,,,
.432845055494132,1.09795327192266789,.428374203202545,,,
.437962852832868,1.10125053392268279,.429896129229251,,,
.443064237330634,1.10451460917376632,.431392654821183,,,
.448311638326446,1.10784975750957670,.432911656680016,,,
.452933551979777,1.11076952487854652,.43423305941715,,,
.458136732056157,1.11403753699208807,.435703140134252,,,
.463361276889842,1.11729983136872524,.437161080099607,,,
.468396093921713,1.12042651670178750,.438549627195857,,,
.472968190130744,1.12325206633613051,.43979713513834,,,
.478404854745895,1.12659581574688583,.441264592886113,,,
.483010422803399,1.12941550139987856,.442494712349456,,,
.488367793331673,1.13268148840995542,.443911288481464,,,
.493109974020696,1.13556066443028980,.445152802798159,,,
.498312897831762,1.13870769340640554,.44650219977561,,,
.503267311684199,1.14169362559923737,.447775273135202,,,
.508436722787074,1.14479872503933389,.449091812448658,,,
.51318385589501,1.14764150086639072,.450290689862246,,,
.518304280267327,1.15069923578756050,.451573469976874,,,
.523622962121111,1.15386672024805037,.452895100399595,,,
.528252890310055,1.15661748968455314,.454037027221768,,,
.533253339595142,1.15958220794010480,.455261858506035,,,
.538419293000951,1.16263898400360777,.456518412240613,,,
.543473170563394,1.16562415029475019,.457739542670701,,,
.5483630569706,1.16850808779028692,.45891377321662,,,
.553792442122992,1.17170589060237207,.460209667785894,,,
.558670986164077,1.17457600211481727,.46136737903508,,,
.56387987323231,1.17763770494654785,.462596972385831,,,
.568599899108972,1.18041014959255586,.463705873276104,,,
.573760134114372,1.18343967494300562,.464912613237097,,,
.578615513107935,1.18628934551199716,.466043112297469,,,
.583690783170074,1.18926773236953776,.467220031977688,,,
.588652787330723,1.19217986090317574,.468366615287178,,,
.59384754583231,1.19522939804959605,.46956287727255,,,
.598850715681033,1.19816780262600764,.470711472728051,,,
.603967179475184,1.20117466682625040,.47188267117998,,,
.609041276365872,1.20415910348569755,.473041402604971,,,
.613703844433098,1.20690412947274650,.474104036330534,,,
.619047673608675,1.21005390314870698,.475319585014702,,,
.623827258127561,1.21287490316974722,.476405169256337,,,
.62892329211315,1.21588715503867717,.477561363399555,,,
.633800846876642,1.21877507631652571,.478666878200406,,,
.639216744603124,1.22198783098843577,.479893674094483,,,
.643906514085033,1.22477549041807676,.480955666546111,,,
.649229444394551,1.22794640814114886,.482161110002707,,,
.6540807175142,1.23084322975180704,.483260164158507,,,
.659387247899041,1.23401995455356617,.48446306579177,,,
.663965886186111,1.23676813476847780,.4855018669276,,,
.669180420740779,1.23990662558573717,.486686512837819,,,
.674217403689491,1.24294748582838643,.487832513554613,,,
.679251096099097,1.24599593209607362,.488979899539328,,,
.684266270462501,1.24904317944134191,.490125579915319,,,
.689084282967862,1.25198050866948551,.491228819557681,,,
.694292682081608,1.25516724558267634,.492424662300714,,,
.699256664093829,1.25821596621247633,.493567965633776,,,
.704481021415082,1.26143729749669675,.494775424494299,,,
.709210322849712,1.26436507407736487,.495872339981052,,,
.714437086270575,1.26761427321318543,.497089433871135,,,
.719443414831786,1.27074020445837821,.498260262891364,,,
.724437557849161,1.27387246084026717,.499433454042913,,,
.729653959587383,1.27715952666142751,.500664953005605,,,
.7344584560198,1.28020146179645788,.501805157889103,,,
.739378917557711,1.28333165352232226,.50297900771148,,,
.744811691754802,1.28680578876172547,.504282800715997,,,
.74973062379236,1.28996820497027787,.505470667776284,,,
.754761153167292,1.29321949882719833,.506693141081501,,,
.759877071964176,1.29654430915763297,.507944912111182,,,
.764579596864877,1.29961725680319473,.509103323794777,,,
.769592336129832,1.30291116908134530,.510346843795324,,,
.774566918097658,1.30619916669223479,.511590274488814,,,
.779888174515717,1.30973805788293785,.512931007542699,,,
.784583952788501,1.31288018945794249,.514123952229468,,,
.790001906115612,1.31652858835197861,.515512137353912,,,
.794891191286899,1.31984275594192857,.516776202009519,,,
.799728883400325,1.32314283809917121,.518038047479742,,,
.80493095654524,1.32671528855067589,.519407656501506,,,
.810154073148351,1.33032767450860634,.520796825054435,,,
.814906335884752,1.33363718248147523,.522073485058508,,,
.819971084594727,1.33718880627438796,.523447749746288,1.,,

.819971084594727,,,,,
.819971561431885,,,,.523447749746288,1.
.819971561431885,,,,.3753077406643,.582368775864427
.819972038269043,,,,,

.819972038269043,1.33718957446625875,.3753077406643,.582368775864427,,
.825204167917257,1.34217223211982173,.37593345905564,.585588899202597,,
.829756615948123,1.34653570214373142,.3764835181856,.588420574543955,,
.834876319884507,1.35147534156849325,.377108446796889,.591637254141192,,
.840029960541904,1.35648380795352819,.377744962327662,.594912144911781,,
.845159106844866,1.36150590649289338,.378386265643488,.598209603774632,,
.84991448204414,1.36619675958224152,.378989692956942,.601300820578396,,
.854838397620908,1.37109050156003942,.379624078978883,.60454087601586,,
.859930718154134,1.37619242435064804,.380291678040865,.60793299728854,,
.865006707550828,1.38132102198115558,.380968250293762,.611357947297161,,
.870227986563734,1.38664319894275878,.381678548737064,.614930260268469,,
.874826891960303,1.39137195206295616,.382317197612245,.618118144761822,,
.88000417018906,1.39674333700908115,.383052198768834,.62175726603802,,
.885202706819646,1.40219011963381579,.383807258847558,.625466428808321,,
.890212460128628,1.40749202351148983,.38455474746559,.629097283714231,,
.894761796076129,1.41235369569733105,.385250699363608,.632444251659943,,
.900171396538901,1.41819569468163453,.386101696741664,.636489398593532,,
.904754037709329,1.42319889089780549,.386843986786222,.63997425838354,,
.910084738817546,1.42908455178067895,.387735567147681,.64410082565761,,
.914803312550861,1.43435625232433805,.388551218790608,.647821540392195,,
.919980335790012,1.44021051369781827,.389478373418511,.651983059410765,,
.924910086173034,1.44585718157630660,.390393991775612,.656027307627826,,
.930053763532943,1.45182795377116514,.391389673687647,.660339725371595,,
.934777265031632,1.45738606122021941,.39234215721015,.664387911194073,,
.939872199520855,1.46346649501547343,.393414493350248,.668857733022339,,
.945164404549907,1.46988176517003000,.394584377536825,.673623206018446,,
.949771284585087,1.47555392297020016,.395653958724089,.67788356569068,,
.954746841232685,1.48177758885402100,.396869912451802,.682611267817014,,
.959887078108222,1.48832082045735814,.398199541087561,.687648490425012,,
.964915797062926,1.49484189938296175,.39958262603524,.692744069094162,,
.969781341223514,1.50127272471410778,.401008874148751,.697849367201118,,
.975183698461277,1.50856435524915566,.402711841223018,.703748516372892,,
.980037956718951,1.51526374030258326,.404364868133128,.709284600411709,,
.985220913529698,1.52258554092750020,.406282919350186,.715479709577923,,
.989917442739083,1.52938545324395681,.408182951642206,.721390041338832,,
.995051989680866,1.53701902852099015,.410476863467156,.728236966962314,,
1.,1.5445960651057,.412952110841025,.735298759699539,,
