p,FI*,t1*,t2*,s1,s2
0.,0.,1,1,,
.00482925032799208,.02399850452,,,,
.0090311552165168,.04504274405,,,,
.0137566367271764,.0688599645,,,,
.0185134417967106,.09296633113,,,,
.0232476386020888,.1170605018,,,,
.0276368450600483,.1394675101,,,,
.0321816141145052,.1627175701,,,,
.0368818207719839,.1867949175,,,,
.0415669538071021,.2108083669,,,,
.0463861890097738,.2355044139,,,,
.0506309739994514,.2572388806,,,,
.0554095965232379,.2816724819,,,,
.0602078405302278,.3061560178,,,,
.0648318377239563,.3296903091,,,,
.0690308701627096,.3510013674,,,,
.0740239258715002,.3762569997,,,,
.0782536989970413,.3975714086,,,,
.0831739306820632,.4222635239,,,,
.0875291694244826,.4440222076,,,,
.0923075565931241,.467782037,,,,
.0968577111678025,.4902912208,,,,
.101605320123919,.5136509731,,,,
.105965107188753,.5349844133,,,,
.11066772652495,.557864183,,,,
.115552426368172,.5814811879,,,,
.119804571941153,.6019132678,,,,
.124397005651307,.6238450964,,,,
.129141439043858,.6463522789,,,,
.133782941509241,.6682205224,,,,
.138273833806109,.6892352286,,,,
.143260204025604,.7124004528,,,,
.147740679445596,.7330629715,,,,
.152524543294768,.7549638114,,,,
.156859434964088,.774664727,,,,
.161598616553588,.7960448449,,,,
.166057817096251,.8160102509,,,,
.170718966523566,.8367221008,,,,
.175276092069314,.8568153934,,,,
.180046980183298,.8776852826,,,,
.184641912470567,.8976248461,,,,
.189340894395075,.9178528957,,,,
.194000966376784,.9377507133,,,,
.19828308855162,.9558920317,,,,
.203190883801222,.9765162393,,,,
.207580474378718,.9948112984,,,,
.21226069348089,1.014160551,,,,
.21674026034417,1.032528901,,,,
.221714243654834,1.052751821,,,,
.226021347723623,1.07011712,,,,
.230909949366506,1.089663186,,,,
.235365379057251,1.107326441,,,,
.240238918940153,1.126483409,,,,
.244443959650965,1.142875801,,,,
.249233010175493,1.161391348,,,,
.253858996556382,1.179122203,,,,
.258481960892279,1.196691027,,,,
.263087918176455,1.214046638,,,,
.26751280117878,1.23058121,,,,
.272296216888491,1.248303664,,,,
.276855158901464,1.265048659,,,,
.281653230696246,1.282519453,,,,
.285996641077119,1.298200838,,,,
.290796922643929,1.315384829,,,,
.295394755906068,1.331700616,,,,
.299981397913362,1.347837921,,,,
.30477216326714,1.364546598,,,,
.309184633051076,1.379804268,,,,
.313703605676917,1.395300434,,,,
.318693088409356,1.412258759,,,,
.323210656335624,1.427477324,,,,
.327830715727139,1.4429088,,,,
.332529197123858,1.458466091,,,,
.336848015823055,1.472646194,,,,
.341451736702546,1.487636125,,,,
.346020413759447,1.502384875,,,,
.350907478093356,1.518022527,,,,
.355220100661023,1.531703808,,,,
.360195971843973,1.547352588,,,,
.364686311963238,1.561349857,,,,
.369129268800597,1.575084115,,,,
.373906874713858,1.589725948,,,,
.378703807027867,1.604295826,,,,
.383068305165112,1.617439017,,,,
.38770320831654,1.631279357,,,,
.392226420796776,1.644670784,,,,
.397129630844426,1.659059562,,,,
.401372270774356,1.671403545,,,,
.406245096975899,1.685460368,,,,
.410825809778277,1.6985578,,,,
.415362277890465,1.711418149,,,,
.419902354796928,1.724179423,,,,
.424532945858071,1.737083351,,,,
.429441294808462,1.750639048,,,,
.433941770153868,1.762958595,,,,
.438384317208333,1.775017425,,,,
.443133326894512,1.787796719,,,,
.447871998401701,1.800434312,,,,
.452125237482966,1.811681126,,,,
.457163505889028,1.824886916,,,,
.46137929525408,1.835840177,,,,
.466310134260247,1.848540209,,,,
.471016142775152,1.860550262,,,,
.475218047709834,1.871182883,,,,
.479943528989708,1.883038553,,,,
.484700334336185,1.894864619,,,,
.489434531003092,1.906527383,,,,
.493823737368737,1.917245388,,,,
.498368506607822,1.928247623,,,,
.503068713172987,1.939524368,,,,
.507753846208105,1.950662521,,,,
.51257308136462,1.962013368,,,,
.516817866261983,1.97192252,,,,
.521596489155027,1.982978985,,,,
.526394732977388,1.993975955,,,,
.531018729986488,2.004474587,,,,
.535217762563713,2.013924537,,,,
.540210818503289,2.025058041,,,,
.544440591259573,2.034402026,,,,
.549360823267695,2.045170648,,,,
.553716061687014,2.054612692,,,,
.558494449178756,2.064875192,,,,
.563044603568805,2.074553542,,,,
.567792212571079,2.084554436,,,,
.572151999774384,2.093650948,,,,
.57685461897211,2.103369146,,,,
.581739318769175,2.113360965,,,,
.585991464342156,2.121973869,,,,
.590583898190781,2.131187317,,,,
.595328331583332,2.140609078,,,,
.599969834141029,2.149731509,,,,
.604460726484054,2.158468648,,,,
.609447096565079,2.168066938,,,,
.613927571708128,2.176599181,,,,
.618711435741928,2.185612796,,,,
.623046327642033,2.193694495,,,,
.62778550881612,2.202436352,,,,
.632244709681882,2.210572443,,,,
.636905859016883,2.218984344,,,,
.641462984516474,2.227116836,,,,
.646233872861244,2.235533531,,,,
.650828804733099,2.243545573,,,,
.655527786749921,2.251643211,,,,
.660187858777787,2.259577863,,,,
.664469981091094,2.266784537,,,,
.669377776063754,2.274944437,,,,
.673767366918192,2.282152196,,,,
.678447586066522,2.289742652,,,,
.682927152837487,2.296915986,,,,
.687901136194308,2.30477553,,,,
.692208240124626,2.311491224,,,,
.697096842044452,2.319011805,,,,
.701552271412097,2.325771273,,,,
.706425811341156,2.333061076,,,,
.710630852190439,2.33926316,,,,
.715419902438025,2.346227001,,,,
.720045888818913,2.352852419,,,,
.724668853293282,2.359373427,,,,
.729274810715929,2.365770305,,,,
.733699693764411,2.371820942,,,,
.738483109151023,2.378256667,,,,
.743042051394781,2.384287958,,,,
.747840123051092,2.39052683,,,,
.752183533708908,2.396077584,,,,
.75698381490646,2.402104216,,,,
.761581648214757,2.40776952,,,,
.766168290268208,2.413315702,,,,
.7709590557143,2.418995429,,,,
.775371525729021,2.424123398,,,,
.779890498216392,2.429271621,,,,
.784879980671887,2.434833112,,,,
.789397548598155,2.439756453,,,,
.794017608405084,2.444680257,,,,
.798716089617176,2.449571227,,,,
.803034908224058,2.453962505,,,,
.807638629334335,2.458532274,,,,
.812207306114293,2.46295281,,,,
.817094370540516,2.467554033,,,,
.821406993015869,2.471504064,,,,
.826382864198819,2.475931846,,,,
.830873204502712,2.479807211,,,,
.835316161293914,2.483528305,,,,
.840093767345647,2.487402779,,,,
.844890699382712,2.491159517,,,,
.849255197843058,2.494460518,,,,
