𝜆,FI*,t1*,t2*
16.1142797317317310,.161592467952441192e-1,.407658866035245232e-1,.119064503136232357e-1
16.1660937372372366,.161793538790775265e-1,.406643942768673827e-1,.118756282679044305e-1
16.2154329234234247,.161981934479548464e-1,.405678964208423046e-1,.118463460076903299e-1
16.2669131881881874,.162175360546908606e-1,.404673699848628957e-1,.118158646673759537e-1
16.3141881416416403,.162350199184698209e-1,.403752035998153277e-1,.117879388118778093e-1
16.3651805655655664,.162535840249624398e-1,.402759543920017116e-1,.117578884906440265e-1
16.4181473628628645,.162725481230543943e-1,.401730493041859496e-1,.117267544396803518e-1
16.4642551156156145,.162887959720081840e-1,.400836299746760508e-1,.116997193255560863e-1
16.5140527517517519,.163060759031987794e-1,.399872265521199477e-1,.116705918607891649e-1
16.5654985825825811,.163236396495536513e-1,.398878248555117679e-1,.116405790024328194e-1
16.6158282912912902,.163405433718399259e-1,.397907738642618233e-1,.116112956225300004e-1
16.6645248723723718,.163566399850426231e-1,.396970592608204831e-1,.115830370890254736e-1
16.7185941231231219,.163742192007524101e-1,.395932259055073107e-1,.115517478089668651e-1
16.7671777497497487,.163897557007895781e-1,.395001294319120844e-1,.115237119379321979e-1
16.8190511411411414,.164060776753622330e-1,.394009449956103652e-1,.114938610099013898e-1
16.8660561436436431,.164206336618949594e-1,.393112653709488252e-1,.114668866790600295e-1
16.9174450270270285,.164362963983854353e-1,.392134392105715698e-1,.114374790058328086e-1
16.9657979614614618,.164507982052696546e-1,.391216032345950773e-1,.114098879368153307e-1
17.0163407102102084,.164657163621342549e-1,.390258302589917352e-1,.113811301467201323e-1
17.0657554854854858,.164800676522188112e-1,.389324174973177603e-1,.113530966327751153e-1
17.1174881756756747,.164948481800916667e-1,.388348625717648555e-1,.113238361770854178e-1
17.1673129049049038,.165088513688174711e-1,.387411405268708736e-1,.112957406147759128e-1
17.2182658868868863,.165229397204797804e-1,.386455378401124108e-1,.112670964345311063e-1
17.2687969524524512,.165366834230716020e-1,.385509711823593879e-1,.112387774699152787e-1
17.3152297537537549,.165491153637413388e-1,.384642913490407592e-1,.112128330196360083e-1
17.3684469839839828,.165631352426865407e-1,.383652051132598176e-1,.111831898283500045e-1
17.4160451091091097,.165754711691993885e-1,.382768177215962180e-1,.111567603537087306e-1
17.4667946381381398,.165884153953254274e-1,.381828268911740820e-1,.111286685671100078e-1
17.5153684129129132,.166006062713465186e-1,.380931082420975509e-1,.111018661541216861e-1
17.5693033473473470,.166139189460040235e-1,.379937678291705841e-1,.110722033771401100e-1
17.6160070375375390,.166252595136040238e-1,.379079869834877056e-1,.110466011242597098e-1
17.6690161436436419,.166379239897311466e-1,.378108979054143923e-1,.110176366461054321e-1
17.7173281891891889,.166492774010505509e-1,.377226665056417942e-1,.109913263156370625e-1
17.7701739744744742,.166614933055183843e-1,.376264355846204906e-1,.109626429951142079e-1
17.8157709499499504,.166718657840107462e-1,.375436416311729776e-1,.109379750326396106e-1
17.8677005825825823,.166834925113540922e-1,.374496182631127508e-1,.109099726354689314e-1
17.9178620440440426,.166945378870695001e-1,.373590703330883497e-1,.108830164982820134e-1
17.9679907362362350,.167053968853115332e-1,.372688522027381647e-1,.108561692963548492e-1
18.0179350140140144,.167160406375372571e-1,.371792365791461521e-1,.108295118561568347e-1
18.0659158293293309,.167261037319850411e-1,.370933997710095539e-1,.108039881156996205e-1
18.1177843613613625,.167368062202205327e-1,.370008912520377320e-1,.107764909304143390e-1
18.1672188333333331,.167468389833677449e-1,.369129992169562396e-1,.107503757956929746e-1
18.2192462872872873,.167572243088616873e-1,.368207885177738170e-1,.107229876287317973e-1
18.2663436616616615,.167664743379288689e-1,.367375745419448729e-1,.106982804462132028e-1
18.3183950770770778,.167765328910796790e-1,.366458948878386342e-1,.106710692340082486e-1
18.3682512627627617,.167860078803258456e-1,.365583657119013042e-1,.106450991014829903e-1
18.4179860970970957,.167953069543156884e-1,.364713273894285081e-1,.106192833754773543e-1
18.4699343243243241,.168048594845748439e-1,.363807127628049259e-1,.105924160675479329e-1
18.5177805380380391,.168135150357338926e-1,.362975228780040016e-1,.105677583087614730e-1
18.5667816056056054,.168222399400014058e-1,.362125936521165911e-1,.105425928970721214e-1
18.6208846066066052,.168317118529706343e-1,.361191382410782288e-1,.105149101738493660e-1
18.6698704424424413,.168401441296285106e-1,.360348092805004502e-1,.104899388799806707e-1
18.7199676351351343,.168486287035268557e-1,.359488501156888587e-1,.104644926057579288e-1
18.7709151896896884,.168571154341702126e-1,.358617259401367780e-1,.104387093312212926e-1
18.8177459064064081,.168647921970897577e-1,.357819039159270394e-1,.104150938980959850e-1
18.8676659339339352,.168728464465683348e-1,.356970930666158925e-1,.103900096099476692e-1
18.9172059669669679,.168807099081048871e-1,.356132106364695222e-1,.103652070114383359e-1
18.9701984034034048,.168889809120082654e-1,.355237948111650492e-1,.103387759426400074e-1
19.0169619329329329,.168961610492943254e-1,.354451576511262689e-1,.103155374613978050e-1
19.0709173383383366,.169043094720725540e-1,.353547397099009814e-1,.102888249296810338e-1
19.1196079319319310,.169115397487943561e-1,.352734326021317129e-1,.102648106713762108e-1
19.1677847292292292,.169185806908437944e-1,.351932526751060487e-1,.102411353880838881e-1
19.2195902632632638,.169260285016461266e-1,.351073324431654191e-1,.102157717151085473e-1
19.2716053613613596,.169333798146529234e-1,.350213764477489836e-1,.101904042144887984e-1
19.3189313988989007,.169399599680777266e-1,.349434407403697786e-1,.101674094172702692e-1
19.3691895485485475,.169468364793920433e-1,.348609597577777264e-1,.101430794121662535e-1
19.4182365905905918,.169534384698772564e-1,.347807477030976434e-1,.101194244016248863e-1
19.4714041016016033,.169604756751903819e-1,.346941108377689170e-1,.100938809196269557e-1
19.5174087807807801,.169664661536361588e-1,.346194092784244331e-1,.100718615079891712e-1
19.5702468273273276,.169732353422122582e-1,.345339132460096565e-1,.100466660241022403e-1
19.6199173688688688,.169794921580032759e-1,.344538362022905748e-1,.100230730092589499e-1
19.6691081471471456,.169855884086942341e-1,.343748129802731381e-1,.999979563297477732e-2
19.7183380570570570,.169915913353794849e-1,.342960060367779179e-1,.997658699647380708e-2
19.7685494489489493,.169976143907452810e-1,.342159153710593009e-1,.995300538666204528e-2
19.8217726831831840,.170038907745963253e-1,.341313372158319195e-1,.992810798619290710e-2
19.8705731771771781,.170095495727630962e-1,.340540733739135293e-1,.990536857608279378e-2
19.9187455310310320,.170150468903884668e-1,.339780721252866055e-1,.988300523171232667e-2
19.9702409844844837,.170208276010764548e-1,.338971222313689466e-1,.985919056806898973e-2
20.0216243368368367,.170264986328235203e-1,.338166511686814053e-1,.983552163488631871e-2
20.0677439469469476,.170315074548061350e-1,.337446806743436634e-1,.981435702738749777e-2
20.1223759509509499,.170373429269798302e-1,.336597406182926398e-1,.978938328065094739e-2
20.1680894784784783,.170421455329930922e-1,.335889281547565588e-1,.976856724939355152e-2
20.2215565835835847,.170476714942150408e-1,.335064067452411282e-1,.974431375849250936e-2
20.2725857557557561,.170528552455887425e-1,.334279509264254898e-1,.972125960402679852e-2
20.3181487282282269,.170574104454083997e-1,.333581487482412509e-1,.970075190257349389e-2
20.3693890560560575,.170624519819674164e-1,.332799296056365407e-1,.967777528607282993e-2
20.4209690380380380,.170674414469996344e-1,.332014915272653421e-1,.965473851693009026e-2
20.4723038693693695,.170723234568577117e-1,.331237240318951395e-1,.963190275295876079e-2
20.5198978293293308,.170767762897441923e-1,.330518884379295136e-1,.961081238788014797e-2
20.5691786181181193,.170813136967153702e-1,.329777747882545949e-1,.958905672959142405e-2
20.6201448803803800,.170859291597688923e-1,.329014124721713833e-1,.956664468773144039e-2
20.6709476931931917,.170904530490579021e-1,.328255839198794697e-1,.954439297369059220e-2
20.7232046306306295,.170950277895595380e-1,.327478851085611020e-1,.952159618246042026e-2
20.7692325695695708,.170989922383644882e-1,.326796994900146048e-1,.950159364280159235e-2
20.8210491271271287,.171033836246614265e-1,.326032198335873824e-1,.947916140223222306e-2
20.8730784484484495,.171077179333285305e-1,.325267250550663120e-1,.945672826817573614e-2
20.9232183403403411,.171118248200951596e-1,.324532908088309979e-1,.943519596779657591e-2
20.9687501656656643,.171154956784029741e-1,.323868451956038014e-1,.941571561085260619e-2
21.0228919099099087,.171197892835248631e-1,.323081310992372958e-1,.939264174479938554e-2
21.0687570690690684,.171233668021502153e-1,.322417009871694554e-1,.937317152598706252e-2
21.1221091526526514,.171274605258786190e-1,.321647158663194363e-1,.935061084941728876e-2
21.1693347867867878,.171310243129606417e-1,.320968294869930990e-1,.933071934895572837e-2
21.2211487922922935,.171348707604213682e-1,.320226258152534679e-1,.930897973921666032e-2
21.2704879784784779,.171384726392483505e-1,.319522363802745499e-1,.928836039039899683e-2
21.3219682432432442,.171421685925226969e-1,.318790723217875424e-1,.926693111422859789e-2
21.3692431966966971,.171455075573962411e-1,.318121359163538522e-1,.924732839158779948e-2
21.4202356206206197,.171490509340690017e-1,.317402045655161419e-1,.922626551604313616e-2
21.4732024179179177,.171526686602443759e-1,.316657823341352437e-1,.920447611400303754e-2
21.5193101706706713,.171557666160094824e-1,.316012408717461779e-1,.918558193126696107e-2
21.5691078068068052,.171590597444526601e-1,.315317878799332499e-1,.916525230192267136e-2
21.6205536376376379,.171624052639163423e-1,.314603117791195167e-1,.914433303148171062e-2
21.6708833463463471,.171656234536516905e-1,.313906565213934868e-1,.912394912977004466e-2
21.7195799274274286,.171686865218112737e-1,.313235149546708877e-1,.910430309913781363e-2
21.7736491781781787,.171720300963150718e-1,.312492567486108846e-1,.908257725470407694e-2
21.8222328048048055,.171749837411216306e-1,.311827927804280147e-1,.906313403466428580e-2
21.8741061961961947,.171780852988338492e-1,.311120993481606503e-1,.904245584246004229e-2
21.9211111986987000,.171808500600150529e-1,.310482814994021833e-1,.902379081147080576e-2
21.9725000820820817,.171838237598322917e-1,.309787728878778701e-1,.900346353565410415e-2
22.0208530165165151,.171865758713864412e-1,.309136189197094270e-1,.898441175739252487e-2
22.0713957652652653,.171894058208546252e-1,.308457705763257525e-1,.896457416008654417e-2
22.1208105405405391,.171921271153043995e-1,.307796888022205568e-1,.894525505980820618e-2
22.1725432307307315,.171949286565893575e-1,.307107736809327098e-1,.892510968828795492e-2
22.2223679599599606,.171975817905729231e-1,.306446568538511523e-1,.890578427364332320e-2
22.2733209419419431,.172002500147839521e-1,.305773022795726677e-1,.888609902100160123e-2
22.3238520075075080,.172028519583317802e-1,.305107635351974764e-1,.886665411061037835e-2
22.3702848088088082,.172052047068135400e-1,.304498470936481261e-1,.884885387189669574e-2
22.4235020390390396,.172078570034898369e-1,.303802948651767032e-1,.882853208778848139e-2
22.4711001641641630,.172101898808400718e-1,.303183253048338701e-1,.881042749265802116e-2
22.5218496931931931,.172126369452546002e-1,.302525002136252615e-1,.879119820955011691e-2
22.5704234679679665,.172149407978540864e-1,.301897354145757510e-1,.877286454896003022e-2
22.6243584024024038,.172174557736349855e-1,.301203150609291835e-1,.875258862403279284e-2
22.6710620925925923,.172195974677628351e-1,.300604323660680142e-1,.873509993356697337e-2
22.7240711986986987,.172219884056234694e-1,.299927228246202465e-1,.871532710178446642e-2
22.7723832442442458,.172241311291804026e-1,.299312507787452241e-1,.869737729927902610e-2
22.8252290295295310,.172264358967749998e-1,.298642686966097866e-1,.867782020623721062e-2
22.8708260050050036,.172283922708321088e-1,.298066908281189175e-1,.866101025744188749e-2
22.9227556376376391,.172305845631984117e-1,.297413594526730399e-1,.864193815305174320e-2
22.9729170990990994,.172326666053757710e-1,.296784973857599499e-1,.862358839191640532e-2
23.0230457912912918,.172347129163952055e-1,.296159157208477110e-1,.860532190762742198e-2
23.0729900690690677,.172367180907360106e-1,.295538012345349203e-1,.858719317525897217e-2
23.1209708843843842,.172386133531138991e-1,.294943504947369033e-1,.856984316678027075e-2
23.1728394164164158,.172406284824416813e-1,.294303261724659093e-1,.855115979849441904e-2
23.2222738883883899,.172425169936415400e-1,.293695408203922259e-1,.853342293186527476e-2
23.2743013423423406,.172444713424350395e-1,.293058131889156262e-1,.851482888278808255e-2
23.3213987167167183,.172462115969671537e-1,.292483410617609546e-1,.849806120601763471e-2
23.3734501321321311,.172481034833009729e-1,.291850621549114078e-1,.847960066261614805e-2
23.4233063178178185,.172498851525222374e-1,.291246858415747656e-1,.846198813774366385e-2
23.4730411521521525,.172516333136418613e-1,.290646834779550896e-1,.844448588086502139e-2
23.5249893793793809,.172534286812570381e-1,.290022517979474335e-1,.842627624647253326e-2
23.5728355930930924,.172550550790780965e-1,.289449668690849524e-1,.840956887709511970e-2
23.6218366606606622,.172566941385628725e-1,.288865139408392910e-1,.839252192582661156e-2
23.6759396616616620,.172584731115722201e-1,.288222261965513545e-1,.837377456800706375e-2
23.7249254974974981,.172600564581700498e-1,.287642453407675192e-1,.835686749708732315e-2
23.7750226901901911,.172616492771537969e-1,.287051706288445826e-1,.833964251612705557e-2
23.8259702447447452,.172632421530651663e-1,.286453219536853369e-1,.832219293737273234e-2
23.8728009614614614,.172646827069185098e-1,.285905119898899121e-1,.830621339132995434e-2
23.9227209889889885,.172661937918863126e-1,.285322991235051754e-1,.828924271823187030e-2
23.9722610220220211,.172676687821444290e-1,.284747455114346300e-1,.827246520811587838e-2
24.0252534584584581,.172692198977636192e-1,.284134182967818380e-1,.825458870260356928e-2
24.0720169879879897,.172705661710051590e-1,.283595024842422522e-1,.823887346087285276e-2
24.1259723933933934,.172720936997537884e-1,.282975299910364526e-1,.822081089043400458e-2
24.1746629869869878,.172734488455437360e-1,.282418199033094806e-1,.820457448061092005e-2
24.2228397842842860,.172747682665380584e-1,.281868978185445263e-1,.818856856659367326e-2
24.2746453183183171,.172761636762179781e-1,.281280600708010420e-1,.817142242405493116e-2
24.3266604164164164,.172775407491402369e-1,.280692138119743792e-1,.815427473298818532e-2
24.3739864539539539,.172787731496520797e-1,.280158713189241973e-1,.813873162497368366e-2
24.4242446036036043,.172800608374215139e-1,.279594304973749125e-1,.812228653065370960e-2
24.4732916456456451,.172812969097220492e-1,.279045539737009241e-1,.810629801811657211e-2
24.5264591566566565,.172826142410954682e-1,.278452940293042774e-1,.808903324614455681e-2
24.5724638358358369,.172837354475941923e-1,.277942072341964344e-1,.807415035293966230e-2
24.6253018823823808,.172850021995160676e-1,.277357481480123014e-1,.805712052653651152e-2
24.6749724239239256,.172861728786273122e-1,.276810031163143982e-1,.804117341784118221e-2
24.7241632022022024,.172873133400932855e-1,.276269861048749725e-1,.802543910091804875e-2
24.7733931121121138,.172884361742512947e-1,.275731237329161320e-1,.800975053319802170e-2
24.8236045040040025,.172895626055606655e-1,.275183902325746958e-1,.799380894384202519e-2
24.8768277382382372,.172907362357590834e-1,.274605960858485647e-1,.797697668685921034e-2
24.9256282322322313,.172917942267477934e-1,.274078047476835202e-1,.796160215720754551e-2
24.9738005860860852,.172928218853354229e-1,.273558799185696852e-1,.794648061281727318e-2
25.0252960395395405,.172939023708858150e-1,.273005776426804153e-1,.793037616802615662e-2
25.0766793918918935,.172949622069156518e-1,.272456054101449206e-1,.791436852090814970e-2
25.1227990020020009,.172958981625833258e-1,.271964420871441993e-1,.790005297326637837e-2
25.1774310060060067,.172969884424159330e-1,.271384208503902581e-1,.788315883571266349e-2
25.2231445335335351,.172978856282596585e-1,.270900507795157723e-1,.786907540696218759e-2
25.2766116386386379,.172989178155094486e-1,.270336829582407678e-1,.785266399190346145e-2
25.3276408108108093,.172998859553394231e-1,.269800919172413153e-1,.783706166278085904e-2
25.3732037832832837,.173007366032544747e-1,.269324112044437500e-1,.782318055866778814e-2
25.4244441111111108,.173016779608687610e-1,.268789796384604276e-1,.780762579527458176e-2
25.4760240930930948,.173026094821749944e-1,.268253965043448277e-1,.779202750054408273e-2
25.5273589244244228,.173035208327433424e-1,.267722689000351524e-1,.777656239157684635e-2
25.5749528843843841,.173043519726121808e-1,.267231909739404361e-1,.776227662466444108e-2
25.6242336731731726,.173051988065055333e-1,.266725534316885095e-1,.774753738346407785e-2
25.6751999354354368,.173060601130861635e-1,.266203755496037323e-1,.773235031977545680e-2
25.7260027482482485,.173069042377287201e-1,.265685579028936969e-1,.771726863308199416e-2
25.7782596856856863,.173077577572860984e-1,.265154570479474334e-1,.770181400180033459e-2
25.8242876246246240,.173084973373796198e-1,.264688529651270002e-1,.768825065338191171e-2
25.8761041821821820,.173093164817337275e-1,.264165742801512615e-1,.767303629286274647e-2
25.9281335035035028,.173101248945026522e-1,.263642787185254732e-1,.765781753027107871e-2
25.9782733953953944,.173108908122355763e-1,.263140688678289887e-1,.764320621345933489e-2
26.0238052207207211,.173115753486992492e-1,.262686314581099603e-1,.762998409635192582e-2
26.0779469649649656,.173123759378777838e-1,.262147967241677833e-1,.761431887006375815e-2
26.1238121241241252,.173130429422802927e-1,.261693564037860996e-1,.760109671332140618e-2
26.1771642077077082,.173138061198435771e-1,.261166877284091103e-1,.758577171505842723e-2
26.2243898418418411,.173144704427021824e-1,.260702360270516006e-1,.757225606940900228e-2
26.2762038473473467,.173151873928512751e-1,.260194528519268678e-1,.755748055712184789e-2
26.3255430335335348,.173158586977359662e-1,.259712711459279683e-1,.754346235505103796e-2
26.3770232982982975,.173165474761931178e-1,.259211806179388340e-1,.752888920518486517e-2
26.4242982517517504,.173171696743252730e-1,.258753448430233159e-1,.751555428230678193e-2
26.4752906756756765,.173178299096682121e-1,.258260788491352956e-1,.750122179637511578e-2
26.5282574729729745,.173185039413952628e-1,.257750957043400217e-1,.748639017083712385e-2
26.5743652257257246,.173190810869909041e-1,.257308719110348194e-1,.747352526174300310e-2
26.6241628618618620,.173196945467366491e-1,.256832725582788503e-1,.745967873316824830e-2
26.6756086926926912,.173203177173327019e-1,.256342753077210897e-1,.744542593085158449e-2
26.7259384014014003,.173209171238330843e-1,.255865148154470062e-1,.743153324710301138e-2
26.7746349824824819,.173214875958589871e-1,.255404668795329338e-1,.741813904668611572e-2
26.8287042332332319,.173221102630432867e-1,.254895251678612933e-1,.740332174258000013e-2
26.8772878598598588,.173226602737110887e-1,.254439185148320306e-1,.739005656481987998e-2
26.9291612512512515,.173232377868242395e-1,.253953970447882982e-1,.737594391943256593e-2
26.9761662537537532,.173237525526827550e-1,.253515832830396200e-1,.736320082385858929e-2
27.0275551371371385,.173243061832306956e-1,.253038498991308008e-1,.734931803426992943e-2
27.0759080715715719,.173248185251031993e-1,.252590946967964740e-1,.733630171558068232e-2
27.1264508203203221,.173253453231469214e-1,.252124757841394147e-1,.732274366813045335e-2
27.1758655955955959,.173258518620966889e-1,.251670577556633648e-1,.730953516238053852e-2
27.2275982857857848,.173263733044978774e-1,.251196784759216800e-1,.729575658751612302e-2
27.2774230150150139,.173268670928885954e-1,.250742094199905945e-1,.728253382119235532e-2
27.3283759969969964,.173273636590131098e-1,.250278751715242685e-1,.726905973674591734e-2
27.3789070625625612,.173278478603629826e-1,.249820880133376014e-1,.725574502828146665e-2
27.4253398638638650,.173282856632300981e-1,.249401571718906000e-1,.724355196243334394e-2
27.4785570940940929,.173287791777570616e-1,.248922670929770662e-1,.722962629057000931e-2
27.5261552192192198,.173292132326013232e-1,.248495843990285473e-1,.721721509220410104e-2
27.5769047482482499,.173296685078269223e-1,.248042317997335150e-1,.720402779756711912e-2
27.6254785230230233,.173300971149526715e-1,.247609737167793290e-1,.719144977214197269e-2
27.6794134574574571,.173305649731718033e-1,.247131123961038431e-1,.717753354800723230e-2
27.7261171476476491,.173309633687363553e-1,.246718128788581924e-1,.716552546929382240e-2
27.7791262537537520,.173314081050295055e-1,.246250996777327459e-1,.715194357971546835e-2
27.8274382992992990,.173318066503120941e-1,.245826750982030724e-1,.713960883635696673e-2
27.8802840845845843,.173322353136717011e-1,.245364316683277378e-1,.712616402383033608e-2
27.9258810600600604,.173325991614815336e-1,.244966671302464314e-1,.711460308461315388e-2
27.9778106926926924,.173330068660388359e-1,.244515323641423671e-1,.710148105484002898e-2
28.0279721541541527,.173333940481002376e-1,.244080877878618367e-1,.708885063451244069e-2
28.0781008463463451,.173337745674126270e-1,.243648214411214190e-1,.707627224247397643e-2
28.1280451241241245,.173341474198213802e-1,.243218625272966539e-1,.706378343472924795e-2
28.1760259394394410,.173344998188305101e-1,.242807311836312108e-1,.705182612079054225e-2
28.2278944714714726,.173348744886805337e-1,.242364192967738992e-1,.703894439665705800e-2
28.2773289434434432,.173352256008805876e-1,.241943333144776646e-1,.702670995261067861e-2
28.3293563973973974,.173355889375902891e-1,.241501934331595884e-1,.701387864111372404e-2
28.3764537717717715,.173359124579201967e-1,.241103714440147540e-1,.700230270262128685e-2
28.4285051871871879,.173362641525732011e-1,.240665094696163803e-1,.698955256387145344e-2
28.4783613728728717,.173365953443389287e-1,.240246431199905922e-1,.697738271401515588e-2
28.5280962072072057,.173369202942059500e-1,.239830201108984301e-1,.696528377641738184e-2
28.5800444344344342,.173372540053348401e-1,.239396948287512144e-1,.695269020916045206e-2
28.6278906481481492,.173375562976441980e-1,.238999257122133914e-1,.694113049421145063e-2
28.6768917157157155,.173378609319627605e-1,.238593302914943996e-1,.692933075753246908e-2
28.7309947167167152,.173381915575960173e-1,.238146644091557884e-1,.691634805856278321e-2
28.7799805525525514,.173384858143852197e-1,.237743639157357647e-1,.690463437930685046e-2
28.8300777452452444,.173387818208457743e-1,.237332868477078893e-1,.689269514091262955e-2
28.8810252997997985,.173390778271369089e-1,.236916546988769142e-1,.688059472744825904e-2
28.9278560165165182,.173393455179625677e-1,.236535125224060193e-1,.686950881817293985e-2
28.9777760440440453,.173396263057912850e-1,.236129863433493098e-1,.685773015199713648e-2
29.0273160770770779,.173399003772348598e-1,.235729028442770751e-1,.684608029442549879e-2
29.0803085135135149,.173401885837928711e-1,.235301732287041196e-1,.683366152889007279e-2
29.1270720430430430,.173404387211732250e-1,.234925920403248889e-1,.682273921549285227e-2
29.1810274484484502,.173407225265347041e-1,.234493770452558134e-1,.681017968783235745e-2
29.2297180420420410,.173409742959703475e-1,.234105123928610506e-1,.679888463362620168e-2
29.2778948393393392,.173412194207366380e-1,.233721819617536165e-1,.678774496420779961e-2
29.3297003733733739,.173414786548542164e-1,.233311015436466380e-1,.677580622573954738e-2
29.3817154714714732,.173417344743935532e-1,.232899972150940847e-1,.676386067953234620e-2
29.4290415090090107,.173419634112946634e-1,.232527216345941277e-1,.675302794661577273e-2
29.4792996586586575,.173422026118053747e-1,.232132646167212547e-1,.674156138520272310e-2
29.5283467007007019,.173424322176800629e-1,.231748849525911203e-1,.673040803285288383e-2
29.5815142117117134,.173426769107142137e-1,.231334214967225983e-1,.671835864468611071e-2
29.6275188908908902,.173428851679967473e-1,.230976614909198588e-1,.670796680269486554e-2
29.6803569374374376,.173431204531026700e-1,.230567235906279575e-1,.669607038901139876e-2
29.7300274789789789,.173433378877605494e-1,.230183696198684520e-1,.668492497336255643e-2
29.7792182572572557,.173435497044504144e-1,.229805095009500762e-1,.667392317751442157e-2
29.8284481671671671,.173437582419093093e-1,.229427416395847211e-1,.666294829813112929e-2
29.8786595590590593,.173439674421347577e-1,.229043463385502320e-1,.665179120099946772e-2
29.9318827932932940,.173441854024564308e-1,.228637857059392248e-1,.664000500853480832e-2
29.9806832872872882,.173443818819375671e-1,.228267195633049570e-1,.662923435646642183e-2
30.0288556411411420,.173445727239019756e-1,.227902463096239481e-1,.661863608168634324e-2
30.0803510945945938,.173447733713628996e-1,.227513836322871012e-1,.660734359988581453e-2
30.1317344469469468,.173449701794380559e-1,.227127353711923767e-1,.659611352663539569e-2
30.1778540570570577,.173451439794303462e-1,.226781561812645464e-1,.658606589597579388e-2
30.2324860610610600,.173453464316525932e-1,.226373285502392517e-1,.657420276898217429e-2
30.2781995885885884,.173455130248524395e-1,.226032769774711720e-1,.656430862113077922e-2
30.3316666936936947,.173457046815159166e-1,.225635776589365421e-1,.655277354153483566e-2
30.3826958658658661,.173458844418032249e-1,.225258164404658415e-1,.654180169491482087e-2
30.4282588383383370,.173460423834384293e-1,.224922052723524508e-1,.653203575922204748e-2
30.4794991661661676,.173462171638203780e-1,.224545239160044846e-1,.652108729127599297e-2
30.5310791481481481,.173463901142725113e-1,.224167182847494102e-1,.651010280554088078e-2
30.5824139794794796,.173465593162334605e-1,.223792167646031520e-1,.649920676851019775e-2
30.6300079394394409,.173467136232040922e-1,.223445584345249373e-1,.648913689576054598e-2
30.6792887282282294,.173468708409210415e-1,.223087831509203097e-1,.647874257286349797e-2
30.7302549904904900,.173470307424802156e-1,.222719029920249063e-1,.646802731546112543e-2
30.7810578033033018,.173471874512161443e-1,.222352606588141107e-1,.645738123727106813e-2
30.8333147407407395,.173473459010695143e-1,.221976934602621141e-1,.644646653085740023e-2
30.8793426796796808,.173474831964185276e-1,.221647078896078653e-1,.643688303046083005e-2
30.9311592372372388,.173476352593895725e-1,.221276895664962586e-1,.642612794463034553e-2
30.9831885585585596,.173477853274531697e-1,.220906418912101069e-1,.641536440936118276e-2
31.0333284504504512,.173479275045312423e-1,.220550553316913589e-1,.640502544790400637e-2
31.0788602757757744,.173480545727661556e-1,.220228373028075360e-1,.639566520640177417e-2
31.1330020200200188,.173482031810126350e-1,.219846477735433227e-1,.638457015054341107e-2
31.1788671791791785,.173483269907395710e-1,.219523984739108079e-1,.637520094842666547e-2
31.2322192627627615,.173484686499165257e-1,.219150023136849316e-1,.636433652879058852e-2
31.2794448968968979,.173485919579541431e-1,.218820052883752780e-1,.635475021783794402e-2
31.3312589024024035,.173487250323323128e-1,.218459151441394751e-1,.634426535803956151e-2
31.3805980885885880,.173488496324801025e-1,.218116580252660924e-1,.633431308883268280e-2
31.4320783533533543,.173489774739360274e-1,.217760273880205149e-1,.632396185328379292e-2
31.4793533068068072,.173490929559895930e-1,.217434085948139851e-1,.631448566009549378e-2
31.5303457307307298,.173492154961223145e-1,.217083330052794989e-1,.630429579435002121e-2
31.5833125280280278,.173493405950105144e-1,.216720176665009673e-1,.629374583119111496e-2
31.6294202807807814,.173494477105386423e-1,.216405027890048153e-1,.628459050150000347e-2
31.6792179169169152,.173495615642913839e-1,.216065675763493954e-1,.627473209828310636e-2
31.7306637477477480,.173496772187136522e-1,.215716196234715142e-1,.626457954479806879e-2
31.7809934564564571,.173497884612337436e-1,.215375379890841781e-1,.625467871659246381e-2
31.8296900375375387,.173498943324884164e-1,.215046635807511176e-1,.624512864284265754e-2
31.8837592882882888,.173500098888637044e-1,.214682783722702393e-1,.623455873342140462e-2
31.9323429149149156,.173501119600991092e-1,.214356884825505148e-1,.622509141585593159e-2
31.9842163063063047,.173502191339050711e-1,.214009998153524457e-1,.621501445874635475e-2
32.0312213088088100,.173503146620305818e-1,.213696626252410128e-1,.620591114189881967e-2
32.0826101921921918,.173504174012827743e-1,.213355066591996226e-1,.619598903198267850e-2
32.1309631266266251,.173505124773158000e-1,.213034671861205178e-1,.618668179692488576e-2
32.1815058753753789,.173506102348711909e-1,.212700784683508524e-1,.617698266279441497e-2
32.2309206506506527,.173507042318795136e-1,.212375350102749216e-1,.616752911459033173e-2
32.2826533408408380,.173508009933728592e-1,.212035706074032403e-1,.615766284346251722e-2
32.3324780700700671,.173508926222133153e-1,.211709604926216648e-1,.614819002234765800e-2
32.3834310520520532,.173509847654835653e-1,.211377146188940629e-1,.613853256601368680e-2
32.4339621176176180,.173510746133550935e-1,.211048461198287823e-1,.612898477543585753e-2
32.4803949189189183,.173511558507424800e-1,.210747326148168872e-1,.612023730575046807e-2
32.5336121491491497,.173512474248706423e-1,.210403237758748189e-1,.611024215701916514e-2
32.5812102742742766,.173513279651224712e-1,.210096423702464605e-1,.610132979940505686e-2
32.6319598033033031,.173514124420487033e-1,.209770272051384848e-1,.609185576138998337e-2
32.6805335780780766,.173514919698926351e-1,.209459042761095914e-1,.608281522509326877e-2
