p,FI*,t1*,s1
0.,0.,1,
.000252517227435471,.06977673042,,
.000472231116824797,.123091618,,
.000719322364601442,.1762609402,,
.000968051493561136,.223712173,,
.0012155984563886,.2658638517,,
.0014451061791466,.3010986928,,
.00168274813245639,.3342313973,,
.00192851778051971,.3653906057,,
.00217349924220473,.3937167483,,
.00242549278759712,.4203694238,,
.00264744883954168,.4420063056,,
.00289731878388333,.4645402621,,
.00314821471822346,.4854373015,,
.00338999944084628,.5041149714,,
.00360956313237818,.519960288,,
.00387064559826453,.5375568975,,
.0040918166931137,.5515044105,,
.00434909125522125,.5667273933,,
.00457682283618333,.5793833536,,
.00482668047401265,.5924631641,,
.0050646040314105,.6042007829,,
.00531285230373498,.6157646439,,
.0055408217124524,.6258184727,,
.0057867175173515,.6361037157,,
.00604213415088471,.6462201728,,
.00626447508121864,.6545913883,,
.00650460937720812,.6632105142,,
.00675269160212301,.671686865,,
.00699539165991452,.6795879458,,
.00723021644523228,.6868893435,,
.00749094933279775,.6946275318,,
.00772522942883899,.7012713542,,
.00797537343744824,.708063053,,
.00820204108795808,.7139644895,,
.0084498487007375,.7201580552,,
.00868301635226408,.7257538059,,
.00892674373231428,.7313767466,,
.00916503179562247,.736663363,,
.00941449731451782,.7419873533,,
.00965476225889426,.7469226815,,
.009900467866754,.7517854035,,
.0101441389081266,.7564336573,,
.0103680472884526,.7605598973,,
.010624671560354,.765127036,,
.0108541993683827,.7690726522,,
.0110989238848611,.7731419295,,
.0113331564732757,.7769101596,,
.0115932416603364,.7809563768,,
.0118184563217969,.7843483979,,
.0120740769769827,.7880787651,,
.0123070474539984,.7913728554,,
.0125618805430792,.794865979,,
.0127817584018418,.7977915534,,
.013032173617117,.8010281008,,
.0132740623525767,.8040621583,,
.0135157930679773,.8070075642,,
.0137566344996887,.8098596083,,
.0139880077173901,.8125251346,,
.0142381282931835,.8153279931,,
.0144765113379559,.8179263358,,
.014727398267472,.820587173,,
.0149545113538729,.8229331539,,
.0152055138304134,.8254592865,,
.0154459304641995,.8278158,,
.01568576191717,.8301074361,,
.0159362667993498,.8324403709,,
.016166990940843,.8345362525,,
.0164032840217215,.8366321106,,
.0166641796598352,.8388888537,,
.0169003992902156,.8408821218,,
.0171419781086442,.8428732048,,
.0173876575443487,.8448506298,,
.0176134847534698,.8466274899,,
.0178542092455587,.8484799947,,
.018093101327166,.8502773806,,
.0183486415978254,.8521563222,,
.0185741448167103,.8537781145,,
.0188343287189428,.8556084575,,
.0190691246313822,.8572238194,,
.0193014429139285,.8587892528,,
.0195512597006051,.8604372398,,
.0198020870476797,.8620561949,,
.0200303027942058,.8634990923,,
.0202726577797087,.8650009302,,
.0205091725588226,.8664372263,,
.0207655570745703,.8679624337,,
.0209874009632383,.8692562863,,
.0212421967345521,.8707135833,,
.021481718154643,.8720563067,,
.0217189260590249,.8733608269,,
.0219563226640671,.8746419513,,
.0221984521741837,.8759241431,,
.0224551053986095,.8772570291,,
.0226904312730576,.8784561128,,
.0229227281284189,.8796187375,,
.0231710496436792,.8808390866,,
.0234188305847058,.8820342567,,
.0236412286936205,.8830883429,,
.0239046752914496,.8843147691,,
.0241251151878336,.8853229471,,
.02438294439738,.886481828,,
.0246290174194355,.8875679857,,
.0248487313112383,.8885218061,,
.0250958225469474,.8895769068,,
.0253445516903882,.8906206834,,
.0255920986459751,.8916417189,,
.0258216063639061,.8925728972,,
.0260592483268699,.8935217907,,
.0263050179701062,.8944871692,,
.0265499994317913,.8954336858,,
.0268019929747701,.8963912755,,
.0270239490218877,.8972215831,,
.0272738189855374,.8981419364,,
.0275247149102235,.8990511057,,
.0277664996231923,.89991341,,
.0279860633219647,.900684956,,
.0282471457999186,.9015884664,,
.0284683168754597,.9023422769,,
.0287255914544618,.9032060802,,
.0289533230185293,.9039592312,,
.0292031806732532,.9047734542,,
.029441104220997,.9055372722,,
.029689352495735,.9063225279,,
.029917321911693,.9070333317,,
.0301632177093515,.9077892059,,
.0304186343404712,.9085627093,,
.0306409752708052,.9092265971,,
.0308811095740352,.9099339421,,
.0311291917989501,.9106543673,,
.0313718918615686,.911349216,,
.0316067166492999,.9120123479,,
.0318674495296248,.9127382978,,
.032101729611185,.9133815016,,
.0323518736294483,.9140589547,,
.0325785412920257,.9146646931,,
.0328263488830835,.9153182523,,
.0330595165515047,.9159250891,,
.0333032439267278,.9165511671,,
.0335415319876225,.9171552867,,
.0337909975185854,.9177794502,,
.0340312624412402,.9183727294,,
.034276968053927,.9189716182,,
.0345206390977131,.9195578838,,
.0347445474852797,.9200899979,,
.0350011717427,.9206922298,,
