p,FI*,t1*,s1
0.,0.,1,
.00516347138412897,.01715146752,,
.00965618022652813,.03226887712,,
.0147087011975556,.04946981904,,
.0197947135572901,.06698247878,,
.0248565529880841,.08459318664,,
.0295495261009794,.1010692233,,
.0344088279317711,.1182677181,,
.039434324836479,.1361902974,,
.0444437049088781,.1541807647,,
.0495964680444202,.1728045589,,
.0541350246189131,.1892984433,,
.0592443643675911,.2079574914,,
.0643746835561724,.2267798124,,
.0693186967193991,.2449913889,,
.0738083343165346,.2615838784,,
.0791469476665742,.2813729902,,
.0836694534411238,.2981803641,,
.0889302027880019,.3177736008,,
.0935868573596613,.3351485041,,
.0986959454648183,.3542388525,,
.103561005535018,.3724378669,,
.108637185339956,.3914417593,,
.113298703012726,.4089017619,,
.118326779571971,.4277385902,,
.123549538001854,.447303464,,
.128095964568308,.4643293455,,
.133006229813504,.4827078691,,
.138079014281591,.5016795419,,
.143041744215148,.5202205605,,
.147843440604684,.5381383091,,
.15317490577844,.55800388,,
.157965464363553,.5758244757,,
.163080408177417,.594817462,,
.167715307502907,.6119945352,,
.172782476703008,.6307343431,,
.177550288026573,.6483269941,,
.182534024642085,.6666722728,,
.187406538127867,.6845621449,,
.192507608186432,.7032400013,,
.197420544929388,.7211772664,,
.202444732340237,.7394660504,,
.207427316942667,.757546783,,
.212005794721081,.7741097561,,
.217253246936096,.7930304689,,
.221946630752537,.8098954375,,
.226950756810249,.827815183,,
.231740343959577,.8449055228,,
.237058564955677,.8638105299,,
.241663753566163,.8801187853,,
.246890683830084,.8985576635,,
.25165446332994,.9152957212,,
.2568652894449,.9335302098,,
.26136135113247,.9492002113,,
.266481840579293,.9669741684,,
.271427980596644,.9840688989,,
.276370889420379,1.001078947,,
.281295614174345,1.017952569,,
.286026732921325,1.034092757,,
.291141197581052,1.051462796,,
.296015653247481,1.067941736,,
.301145788305453,1.085204354,,
.305789795902486,1.100759332,,
.310922293665609,1.117870566,,
.315838332153083,1.134181007,,
.320742404865286,1.150374185,,
.325864727820658,1.167204905,,
.330582574259601,1.182631154,,
.33541429435163,1.198354451,,
.340749087448029,1.215626022,,
.34557930562453,1.231183347,,
.350519108459514,1.247014103,,
.355542760702224,1.263030891,,
.360160474685134,1.277679729,,
.365082808258108,1.29321702,,
.369967672707958,1.308556442,,
.375192959269366,1.324876947,,
.379804048301059,1.339203518,,
.385124287824644,1.355645284,,
.389925393821663,1.370401597,,
.394675837251288,1.384926411,,
.399784090032218,1.400461096,,
.404913006748632,1.415970856,,
.409579561536054,1.43000602,,
.41453523543266,1.444831018,,
.419371488809433,1.459219602,,
.424614038491455,1.474728668,,
.42915030155166,1.488074206,,
.434360364593052,1.503317237,,
.439258097754014,1.517563851,,
.444108524153846,1.531593976,,
.448962809104118,1.545556722,,
.453913872480814,1.559716958,,
.459161916716947,1.574637463,,
.463973859375269,1.588237583,,
.46872386466189,1.601587159,,
