p,fi*,t1*,s1
0.,0.,1.,
.9744873046875,2.53834462115645,1.,

.9744873046875,,,
.974487781524658,,,1.
.974487781524658,,,.95
.974488258361816,,,

.974488258361816,2.5352872928504,.95,
.974555323692335,2.5353287526019,.95,
.974622389022853,2.53537018900741,.95,
.974636977319225,2.53537919931674,.95,
.974651565615597,2.53538820852264,.95,
.974658859763783,2.53539271271188,.95,
.974666153911969,2.53539721662534,.95,
.974669800986062,2.53539965838995,.858542040932601,
.974673448060155,2.53540367862187,.858320727497697,
.974677095134248,2.53540770245626,.858100514804573,
.974680742208341,2.53541172987407,.857881169371682,
.974709918801084,2.53544407602929,.856161846097197,
.974739095393828,2.53547664143597,.854499153462841,
.974804719653878,2.53555064887399,.850937218174298,
.974870343913928,2.5356256488383,.847581813217142,
.975002462434416,2.53577940859293,.841315922267911,
.975133953018638,2.53593579023493,.835581579539585,
.975255861622178,2.53608350471867,.830611240983036,
.975382090919923,2.53623901649648,.825748808800482,
.975512637440222,2.53640240961158,.820973944155797,
.975642765296176,2.53656771585953,.816432894023303,
.975776617790771,2.53674015048485,.811958517894966,
.975894515140868,2.53689394379112,.808162954310941,
.976027239633165,2.53706912222545,.804035285824525,
.97616050910498,2.53724710283206,.800029844343655,
.976288938935306,2.53742051161032,.796289443577745,
.97640556552504,2.53757953011336,.792985633668296,
.976544245820598,2.53777046386459,.789163103876286,
.976661726221661,2.53793372452141,.786008142984499,
.976798383856603,2.53812532314608,.782427481388958,
.976919349019271,2.5382963867727,.779332744287775,
.977052066974666,2.53848560468193,.776013039453295,
.977178445853264,2.53866723235735,.772920970264342,
.977310308955066,2.53885820255461,.769762416861991,
.977431400445725,2.53903485025816,.766919310677394,
.977562013977294,2.53922672239724,.763911294250076,
.977697684728329,2.53942745009782,.760847749898523,
.977815786515934,2.53960333703763,.758229134581937,
.977943339682052,2.53979447505306,.755449006020351,
.978075114583738,2.53999319032575,.752626896124354,
.978204030616579,2.54018879508647,.749913117045318,
.978328763507093,2.54037915662771,.747329831362657,
.978467258115632,2.54059176308112,.744508434575599,
.978591701681201,2.54078388953264,.742013641358868,
.978724571749394,2.54099013898744,.739390621275346,
.978844971779551,2.54117800391542,.737048525795257,
.978976600814329,2.54138442547174,.734524594612734,
.979100453477964,2.54157961997021,.732183525379336,
.979229915197985,2.5417846373637,.729770103284482,
.979356487692754,2.54198603161572,.727442730973068,
.979488997364649,2.54219786171263,.72503926096431,
.979616619927832,2.54240281724252,.722755353055883,
.979747132431622,2.54261334753397,.720450057279815,
.979876564225986,2.54282304956014,.718193315648919,
.97999549860274,2.54301653288904,.716144711055938,
.980131810820238,2.54323919921627,.713825408935076,
