p,FI*,t1*,s1
0.,0.,1,
.000602958712283571,.06187942001,,
.00112758986383879,.1099635676,,
.00171759246322191,.1586264361,,
.00231150598281841,.2026674293,,
.00290259673512876,.2422831754,,
.0034506135274035,.2757606944,,
.00401805317343257,.3075467459,,
.00460490006708663,.3377137925,,
.00518986493531011,.365371724,,
.00579157320360002,.3916014368,,
.0063215581738264,.4130432867,,
.00691819572370251,.4355168704,,
.00751728312468217,.4564893023,,
.00809461484372201,.4753423181,,
.00861888735397732,.4914169298,,
.00924229807739373,.5093554728,,
.00977040873304664,.5236397273,,
.0103847269728243,.539297027,,
.0109285027072473,.5523674526,,
.011525110871727,.5659268468,,
.0120932229298526,.5781394199,,
.0126859882636382,.5902126648,,
.0132303318813639,.6007429673,,
.0138174800113496,.6115481495,,
.014427361903429,.6222082207,,
.0149582658833419,.6310535223,,
.0155316567262377,.6401838157,,
.0161240255732834,.6491857525,,
.0167035429226671,.6575972616,,
.0172642557564227,.6653880044,,
.0178868317593873,.6736633884,,
.0184462439882372,.6807837356,,
.019043535946684,.6880772241,,
.019584771236077,.6944267433,,
.0201764843663573,.7011026751,,
.0207332403086685,.7071449194,,
.0213152106903165,.7132267684,,
.0218841931128785,.7189542344,,
.0224798649787543,.7247314108,,
.0230535677828734,.7300951245,,
.0236402617618172,.7353877418,,
.0242220976183999,.7404541948,,
.0247567443434649,.7449576302,,
.0253695098252414,.749948819,,
.0259175745769727,.7542663302,,
.0265019259133889,.7587245596,,
.0270612247038897,.7628578667,,
.0276822541325225,.7673013483,,
.0282200199857306,.7710306041,,
.028830389039158,.7751362753,,
.029386674169674,.7787656416,,
.0299951626787547,.7826182653,,
.0305201853551305,.7858480758,,
.0311181248987886,.7894245443,,
.0316957049788881,.7927804528,,
.0322729077398939,.7960412689,,
.0328479870760804,.7992015113,,
.0334004582829719,.8021575613,,
.0339976942887194,.8052685008,,
.0345669035072981,.8081548182,,
.0351659694066277,.8111129259,,
.0357082683044483,.8137229924,,
.0363076101060827,.816535579,,
.0368816751130187,.8191612672,,
.0374543428296606,.8217164792,,
.0380524964792702,.8243195768,,
.0386034178269358,.8266597516,,
.0391676366456474,.8290013991,,
.0397906012631314,.8315244769,,
.0403546446973032,.8337544331,,
.0409314847598766,.8359833023,,
.0415181162451474,.8381982263,,
.0420573447349938,.84018964,,
.0426321448436404,.842266986,,
.0432025695364961,.8442836497,,
.0438127466483638,.8463930057,,
.0443512015167921,.8482146548,,
.04497246665676,.8502716423,,
.0455331105480765,.8520879873,,
.0460878383736062,.8538490501,,
.0466843489940147,.8557038968,,
.047283272622844,.8575269806,,
.0478282044441132,.8591525715,,
.0484068978325145,.8608453303,,
.0489716460205841,.8624649455,,
.049583839014443,.8641856021,,
.0501135561620519,.8656458886,,
.0507219555640529,.8672913392,,
.0512938829865461,.8688080756,,
.0518602862138514,.8702822572,,
.0524271400191557,.8717305758,,
.0530052950191472,.873180672,,
.0536181296335409,.8746887073,,
.0541800389641054,.8760458859,,
.0547347156259659,.8773622767,,
.0553276558486755,.878744533,,
.0559193052923476,.8800987728,,
.0564503458028402,.8812935649,,
.0570794015825022,.8826841899,,
.0576057662880295,.8838277401,,
.058221408910737,.8851426673,,
.0588089801984988,.8863755051,,
.059333611355817,.8874584742,,
.0599236139263853,.888656808,,
.0605175274805596,.8898426637,,
.061108618215581,.8910030521,,
.0616566349963298,.8920616377,,
.0622240746654108,.893140675,,
.0628109215475389,.8942387824,,
.0633958864157624,.895315752,,
.0639975946782893,.8964056407,,
.0645275796369898,.8973509229,,
.0651242172329697,.8983990026,,
.0657233046108974,.8994346385,,
.0663006363068854,.9004171589,,
.0668249088344296,.9012964897,,
.0674483195866609,.9023264868,,
.06797643019621,.9031860465,,
.0685907484763284,.9041712755,,
.0691345241704107,.9050305123,,
.0697311323752312,.9059596482,,
.0702992444103049,.9068314778,,
.0708920097498534,.907727991,,
.0714363533848681,.9085396914,,
.0720235014975649,.9094030554,,
.0726333833838813,.9102867644,,
.0731642873637942,.9110454087,,
.0737376782239789,.911853884,,
.0743300470710247,.9126774915,,
.0749095644319343,.9134720331,,
