p,FI*,t1*,s1
0.,0.,1,
.00141737465487245,.05409234411,,
.00265062476341588,.09694235254,,
.00403754349207538,.1410553863,,
.00543365561835025,.1816426066,,
.00682313226739179,.2187030321,,
.00811135498644493,.2504366922,,
.00944523499525247,.280925801,,
.0108247356084963,.3101907048,,
.0121998121457781,.3373073443,,
.0136142473827636,.3632801244,,
.0148600827093936,.3846998806,,
.0162625982118844,.4073340691,,
.0176708725777794,.4286280278,,
.0190280058762135,.4479131251,,
.0202604129268853,.4644641989,,
.021725864111096,.4830530178,,
.0229672934876707,.4979453151,,
.0244113709764743,.5143618208,,
.0256896242435793,.5281408669,,
.0270920706698378,.542507933,,
.0284275313173256,.5555116405,,
.0298209444039575,.5684267408,,
.0311005325939747,.5797401264,,
.0324807413232684,.5913964074,,
.0339143902924078,.6029436508,,
.0351623859345135,.6125611133,,
.0365102554179454,.6225228956,,
.0379027364834545,.6323790667,,
.0392650075417239,.6416198369,,
.0405830748372722,.6502055314,,
.0420465638446567,.6593537727,,
.0433615738090948,.6672487115,,
.0447656276293894,.6753583214,,
.0460379090740058,.6824371086,,
.0474288487465386,.6898987169,,
.0487376145799285,.69666884,,
.0501056519795547,.7034994971,,
.0514431585921599,.7099470114,,
.0528434040618961,.716465149,,
.0541920068723738,.7225300209,,
.055571148029107,.728527025,,
.0569388692007492,.7342794532,,
.0581956629114624,.7394022592,,
.0596360903330374,.7450905141,,
.0609244257903539,.7500200314,,
.0622980600988133,.7551190227,,
.0636128034037973,.7598544076,,
.0650726568799008,.7649537727,,
.0663367827231221,.7692404015,,
.067771576862127,.7739670183,,
.0690792359585346,.7781516907,,
.0705096095031605,.782600363,,
.0717437799688463,.7863351004,,
.0731493560672781,.7904762726,,
.0745070731878944,.7943674057,,
.0758639033447616,.7981532482,,
.0772157419682794,.8018270048,,
.0785144356768904,.805267568,,
.0799183579692109,.8088927777,,
.0812563977110661,.8122602479,,
.082664621533046,.8157154928,,
.0839394032013053,.8187675874,,
.0853482755866546,.8220600553,,
.0866977298270596,.8251370704,,
.0880438994580744,.8281345909,,
.089449978855228,.8311914311,,
.0907450293107591,.8339422322,,
.0920713381228753,.8366973395,,
.0935357406461593,.8396687991,,
.0948616371819513,.8422975427,,
.0962176147438478,.8449273492,,
.0975966089967445,.8475430268,,
.0988641730589652,.8498967347,,
.100215355302486,.8523540099,,
.101556252258937,.854741462,,
.102990595201042,.8572407151,,
.104256340711896,.8594007829,,
.105716748274482,.8618418076,,
.107034653507084,.8639989382,,
.108338651847667,.8660919169,,
.109740868977141,.8682979566,,
.111148758363948,.8704678221,,
.112429729243654,.8724039695,,
.113790063417375,.8744214621,,
.115117616617699,.8763530656,,
.116556698292296,.8784065536,,
.117801904048472,.8801504232,,
.119232068129144,.8821166441,,
.120576497551182,.883930213,,
.121907941251166,.8856939612,,
.123240444124561,.8874277868,,
.124599512708996,.8891647548,,
.126040102640569,.8909722014,,
.127360982540392,.8925997799,,
.128664860610571,.8941792956,,
.130058684808484,.8958387457,,
.131449474772948,.8974654591,,
.132697791357399,.8989013825,,
.134176512371674,.9005735344,,
.135413837544418,.9019492962,,
.136861028259318,.903532021,,
.138242231705322,.9050167024,,
.139475481827413,.9063215107,,
.140862400488337,.9077659815,,
.142258512695894,.9091961007,,
.143647989304295,.9105961711,,
.144936211996254,.9118739846,,
.146270092059249,.9131770489,,
.147649592645399,.9145037271,,
.149024669182681,.9158054409,,
.15043910440612,.9171233481,,
.151684939705656,.9182668665,,
.153087455316522,.9195352524,,
.154495729628229,.9207891082,,
.155852862872475,.9219791432,,
.157085269963788,.9230445965,,
.158550721215734,.9242930898,,
.159792150483933,.92533539,,
.161236228067565,.9265305234,,
.162514481239841,.9275732121,,
.163916927760929,.9287011329,,
.165252388354229,.9297598741,,
.166645801454407,.9308489817,,
.167925389685066,.9318353985,,
.169305598373718,.9328849565,,
.170739247329311,.9339596284,,
.171987242971416,.934882518,,
.173335112495489,.9358663402,,
.174727593560999,.936868909,,
.176089864646362,.9378364145,,
.177407931955457,.938760243,,
.178871420922201,.9397721293,,
.180186430805357,.9406691532,,
.181590484679839,.9416144251,,
.182862766192191,.9424600519,,
.184253705742801,.9433728831,,
.18556247167102,.944220871,,
.186930509043552,.9450961649,,
.18826801564261,.9459411629,,
.189668261180081,.9468146128,,
.191016863868636,.947645236,,
.192396005052463,.948484101,,
.193763726237652,.9493056626,,
.195020519989006,.9500516632,,
.196460947329299,.950896338,,
.197749282867898,.9516426474,,
.199122917189904,.9524289962,,
.200437660467794,.9531727308,,
.201897513957445,.9539885367,,
.203161639760025,.9546865994,,
.204596433980312,.9554696686,,
.205904092981891,.9561749428,,
.207334466540063,.9569373831,,
.20856863704639,.957587795,,
.20997421306354,.9583202824,,
.211331930184156,.9590196211,,
.212688760381665,.9597105837,,
.214040599045823,.9603912643,,
.215339292767981,.9610380293,,
.216743214965473,.9617294429,,
.218081254775063,.962381034,,
.219489478556402,.9630591584,,
.220764260305943,.9636663735,,
.222173132582917,.9643302282,,
.223522586836869,.9649590809,,
.22486875648143,.9655796857,,
.226274835905678,.9662208622,,
.227569886428944,.9668051401,,
.228896195200419,.9673973877,,
.230360597642421,.9680442052,,
.231686494178213,.9686235254,,
.233042471862033,.9692098757,,
.234421466060741,.9697999373,,
.235689030095868,.9703368517,,
.237040212407124,.9709035059,,
.238381109282293,.9714601394,,
.239815452251492,.9720493682,,
.241081197735252,.9725640975,,
.242541605297838,.9731519787,,
.243859510584628,.973677052,,
.245163508911664,.9741915773,,
.246565726081779,.9747393815,,
.247973615387304,.975283778,,
.249254586361839,.9757742751,,
.250614920494919,.9762902029,,
.251942473695243,.9767888443,,
.253381555410481,.9773240407,,
.254626761044734,.9777827184,,
.256056925166047,.9783045451,,
.257401354560991,.9787903017,,
.25873279832871,.9792668594,,
.260065301202105,.9797393682,,
.261424369772993,.9802167979,,
.262864959677472,.9807179755,,
.264185839617936,.9811731464,,
.265489717647474,.9816184246,,
.266883541899575,.9820900485,,
.268274331755663,.9825562058,,
.269585609436035,.9829917067,1,

.269585609436035,,,
.269586086273193,,,1.
.269586086273193,,,.443300667835719
.269586563110352,,,

.269586563110352,.982992416420519821,.443300667835719,
.274820842876693,.988477358656999927,.445386784310268,
.279375161713845,.993201545425818955,.447155978502928,
.28449696956756,.998464066406275830,.4490969421256,
.289652728088416,1.00371097135850573,.451001321886372,
.294783982189003,1.00888585850890533,.452849722200332,
.299541311586492,1.01364433135902532,.454523684055968,
.30446725062232,1.01853409643109805,.456218543379498,
.309561663819801,1.02355364418855688,.457932139869762,
.314639739169549,1.02852166847726245,.459602399598491,
.319863163841567,1.03359748142887597,.461282933778609,
.32446395913585,1.03804127824027725,.462732919861291,
.32964336494181,1.04301576277675978,.464333210034157,
.334844037885637,1.04798272883840093,.46590720763842,
.339855849928277,1.05274476050942667,.467394365370494,
.344407055403168,1.05704976033755083,.468720743987341,
.349818878914832,1.06214661348660089,.470269352460525,
.35440340329927,1.06644686303752878,.471557969337139,
.359736295033075,1.07143058713767236,.473031257639147,
.364456807841221,1.07582679349908661,.47431349450594,
.36963595855279,1.08063513078449525,.475697348757555,
.374567734792658,1.08520054416346978,.476994116952294,
.379713525921658,1.08995164428427671,.478326017359448,
.384438968520221,1.09430459740762620,.479531023734064,
.389535996747891,1.09899026012245393,.480812192127092,
.394830376582754,1.10384808469115736,.482123323898827,
.399439149792787,1.10807015981510726,.48324920327331,
.404416751121091,1.11262414606200966,.484449605877178,
.409559100351869,1.11732339860297647,.48567350636343,
.41458988583407,1.12191635716380689,.486855610387208,
.419457429466269,1.12635712019912893,.487985585882504,
.424862006776356,1.13128524124100638,.489225091274306,
.429718259867755,1.13571195790696455,.490325959866491,
.434903346589292,1.14043787534482965,.491488317222043,
.43960180581442,1.14472054341983820,.492530642512221,
.444738462773194,1.14940377286275841,.493658653916506,
.449571656662362,1.15381217048738782,.49470960872393,
.454623736898061,1.15842290689366068,.495797857523928,
.45956306876465,1.16293414445366983,.496852059692676,
.464734091475516,1.16766137714501506,.497945901743457,
.469714400936708,1.17221924036101899,.498990381111113,
.47480748668281,1.17688610076269540,.500049817244605,
.479858399107491,1.18152081060800596,.501092216732935,
.484499663058301,1.18578592892909240,.502043153013216,
.489819075312298,1.19068236149302531,.503125428279092,
.494576821045447,1.19506975431789675,.504086765830694,
.499649570330475,1.19975655886212884,.505105186746786,
.504504838664471,1.20425165267683942,.506074186569591,
.509895990175134,1.20925414459795055,.507143736936808,
.514564331252447,1.21359608279826592,.50806469484638,
.519862940131081,1.21853628223951760,.509104709550584,
.524692046906815,1.22305047821827850,.510047888666144,
.529974330794994,1.22800176223941659,.511074847862871,
.534532048455986,1.23228569439825519,.511957257068854,
.539722756859571,1.23717849948475389,.512958357827026,
.544736724922586,1.24191933943848620,.513921772361257,
.549747417481563,1.24667201851455611,.514881314560603,
.554739676606639,1.25142261902946439,.515834433697359,
.559535674741845,1.25600145338850133,.516747576491469,
.564720275738447,1.26096839015027729,.517732315496859,
.569661576419447,1.26571931562434803,.518668752015584,
.574862062707621,1.27073802580053963,.519652396163253,
.579569755109015,1.27529810396328580,.52054143900275,
.584772636502894,1.28035712867502860,.521522636681416,
.589756090243847,1.28522232211284693,.522461447108922,
.594727414118915,1.29009525161599803,.523397258533838,
.599919981174555,1.29520649875319638,.524374180880621,
.604702524994198,1.29993404895351561,.525273730810442,
.609600504053803,1.30479599812525704,.526195040950375,
.61500845492343,1.31018862561767757,.527212553794274,
.619904911471245,1.31509390447767993,.52813434478532,
.624912455448026,1.32013333181240711,.529077838786031,
.630004998687052,1.32528257160850549,.530038373221101,
.634686036901342,1.33003781035014645,.53092248890025,
.639675872054373,1.33513056123414597,.53186636036075,
.644627724257866,1.34020938124742628,.532804722145871,
.649924666893354,1.34567014556865860,.533810723424495,
.65459898930629,1.35051360237843654,.53470052610568,
.659992187025171,1.35613120158668821,.535729904617688,
.664859132168607,1.36122813037615575,.53666154675862,
.669674719992191,1.36629747816107572,.537586131814133,
.674853023924457,1.37177834142249666,.538583723043614,
.680052275163554,1.37731297616640247,.539589184744533,
.68478282395238,1.38237675489454537,.540507480636893,
.689806456635873,1.38778415156524737,.541486632326378,
.694709031146647,1.39309151248876639,.542446320554524,
.700023473637602,1.39887921353202982,.543491514542627,
.704621943965882,1.40391669121157814,.544400259324905,
.709903454316213,1.40973687702303452,.545449329166398,
.714868351703688,1.41524241300137654,.546440858966787,
.719785293596851,1.42072814344036580,.547428355207896,
.724706146954025,1.42625213494805814,.548422268604018,
.729725105892032,1.43192186949633826,.549442148432693,
.735045118285726,1.43797174401867500,.550530408590082,
.739923048697168,1.44355583060207504,.551534889703094,
.744738192369348,1.44910338579003684,.552533084800816,
.749885501707703,1.45507321911855803,.5536077145401,
.755021605803539,1.46107163892066949,.554688084206457,
.759631564234444,1.46649164110588570,.555665010528005,
.765092392434297,1.47295705250308595,.556831507593734,
.769661760239636,1.47840525927272570,.557815417649917,
.775006148931079,1.48482266773794658,.558975959724258,
.780106850588025,1.49099373782905209,.560093568339133,
.784661169475205,1.49654272502646668,.56110006743517,
.789782977078779,1.50282791745710775,.56224205124977,
.794938735899805,1.50920360445863855,.563402790754392,
.800069989850307,1.51559864835946501,.564569581157351,
.80482731914774,1.52157283825723910,.565662097290645,
.80975325838368,1.52780549233235630,.566804609212053,
.814847671481105,1.53430233928426007,.567998629415102,
.819925746830853,1.54083107269197406,.569202039501804,
.825149171452842,1.54760278328456713,.570454166984612,
.829749966647068,1.55361543207281749,.571569431844353,
.834929372853256,1.56043933881945240,.572839344978421,
.840130045596969,1.56735123951007860,.574130517251943,
.845141857439496,1.57407027560379364,.575390465364884,
.849693063064472,1.58022231648615485,.576548586637179,
.855104886826277,1.58760165870391790,.577943546646762,
.859689410810489,1.59390849095861920,.5791410054116,
.865022302894492,1.60131045584570431,.580552884130794,
.86974281535244,1.60792265616158292,.581820243974772,
.874921966414207,1.61524388352809978,.583230558066254,
.879853742453962,1.62228170946307659,.584593608522771,
.88499953363299,1.62969556581752251,.58603746935074,
.889724976381638,1.63656885675865360,.587383752171884,
.894822004459223,1.64405418114867574,.588858592455075,
.900116384244058,1.65190995253152306,.590416589770474,
.904725157454091,1.65881702003996589,.591795376522508,
.909702758932479,1.66635040749302710,.593309019954443,
.914845108163258,1.67421544863211591,.594900780806062,
.919875893745515,1.68199301261411782,.596486799189474,
.924743437427743,1.68959864376746660,.598049680013948,
.930148014587745,1.69813873411418426,.599819190326743,
.935004267378974,1.70590041826230054,.601441265944977,
.940189354300624,1.71428242218081395,.603208645042884,
.944887813775893,1.72196474643032249,.604843187041412,
.950024470284413,1.73046107375627400,.606667924645366,
.954857664523779,1.73855130993112961,.608422889009618,
.959909744659421,1.74711046168428008,.61029873273799,
.964849076475982,1.75558319235755023,.612175876626052,
.97002009943699,1.76456793319674832,.614189518683292,
.975000408447927,1.77333596161718510,.616178464806175,
.980093494294086,1.78242310460106568,.618265901483027,
.985144406768795,1.79155986831100966,.620392836824488,
.98978567086969,1.80006932800619279,.622400310831648,
.995105082823517,1.80996133288923833,.624767919571213,
1.,1.81920058409557,.627013972409239,
